customer_id,age,gender,city,annual_income,tenure_months,join_date
56257f0765fb4860,18,Female,San Antonio,20000,60,2019-10-27
9919e39fe720168e,35,Male,New York,62655,14,2023-08-07
d9024a79128d2b86,19,Female,Chicago,51322,5,2024-05-03
de5a4a3a1e30dd5f,41,Female,Chicago,36881,32,2022-02-13
bdc66f654d593fa5,32,Female,Philadelphia,20000,43,2021-03-20
43146e676c2ee783,41,Male,New York,28264,10,2023-12-05
16d33594acfd641b,45,Male,Phoenix,52385,14,2023-08-07
db30e408dcce7c79,40,Male,Dallas,47196,10,2023-12-05
159cdc9e0267798b,38,Male,Dallas,42210,20,2023-02-08
9505da5fdb566a36,51,Female,Los Angeles,34406,11,2023-11-05
1f2bedb9204105d8,42,Male,Dallas,50842,45,2021-01-19
7911b9be4fdbacbd,18,Male,New York,32019,29,2022-05-14
5d08c14371de70bf,48,Male,San Diego,66439,41,2021-05-19
90dd799da9089e38,53,Male,Los Angeles,46900,15,2023-07-08
45aa80a0f23f0fc0,26,Female,New York,20000,32,2022-02-13
6174dd36489341c5,18,Male,Phoenix,22201,12,2023-10-06
3a484d48a069bd99,60,Female,New York,94927,24,2022-10-11
4e5e3fb361d414d9,46,Male,Houston,20230,34,2021-12-15
dc3f6a22f7310f21,20,Female,New York,73351,30,2022-04-14
e92aea96a6e1dc9b,28,Female,Los Angeles,47698,1,2024-08-31
2371888b21788ea0,31,Male,Phoenix,53561,1,2024-08-31
bbbeab3f17aed342,39,Male,New York,63851,60,2019-10-27
c06d15b46e21dc26,23,Female,Los Angeles,44139,17,2023-05-09
fcbd7e46995c92f5,18,Female,New York,39035,23,2022-11-10
657a170e63c62521,33,Female,Los Angeles,57191,19,2023-03-10
e326fe488ba43034,40,Female,Houston,46845,60,2019-10-27
fd0536d2c989e863,56,Female,New York,68322,17,2023-05-09
8d31659b8272d9d2,40,Male,Los Angeles,77872,60,2019-10-27
3ae4a5e684db2271,23,Female,Philadelphia,24151,13,2023-09-06
7d97a786dca8b6a4,30,Female,New York,46935,7,2024-03-04
c9474595a145443b,46,Female,New York,91617,15,2023-07-08
fcf09c41b5f7ee42,51,Male,New York,87827,4,2024-06-02
e6c65bcf912d910a,35,Female,New York,39702,20,2023-02-08
55408c97fcb61a93,40,Male,New York,37392,41,2021-05-19
3cc95b8ea91387f3,30,Female,Los Angeles,38508,26,2022-08-12
526122f93f3c3fba,49,Male,New York,53463,1,2024-08-31
e62e988ccb1fdcc5,36,Male,New York,64957,10,2023-12-05
91f3e9cf70fd9241,32,Male,New York,51011,39,2021-07-18
6a49fc86a696cc42,46,Female,Dallas,80203,30,2022-04-14
7a6f1f637e76d9eb,29,Female,San Diego,34792,49,2020-09-21
aff8d6fd68da1392,37,Male,Los Angeles,64982,2,2024-08-01
6e9037edb15928fc,33,Female,New York,82789,25,2022-09-11
9650f490967776ab,60,Female,Houston,74829,5,2024-05-03
648f7790a590e764,18,Male,New York,20000,8,2024-02-03
64bb678c50fa5d7e,35,Male,Chicago,48898,44,2021-02-18
8b3e4269d05860a8,37,Male,Chicago,60474,26,2022-08-12
059f593be413ff9d,44,Male,New York,114314,16,2023-06-08
663cc47f665dcaa5,50,Female,Los Angeles,50125,26,2022-08-12
141e705001e3a098,74,Male,Los Angeles,55990,32,2022-02-13
59ce8273d5c46cc6,33,Other,Philadelphia,22242,7,2024-03-04
9f4805a9564e8493,60,Female,Philadelphia,41312,3,2024-07-02
74fb0365e917bc4c,41,Male,Dallas,48675,60,2019-10-27
0c0814dfecc311ef,37,Female,New York,38645,11,2023-11-05
832c7c2447878b70,30,Female,New York,49998,7,2024-03-04
f2bb4545f43ae64e,53,Female,Philadelphia,45854,17,2023-05-09
9606742b5ed7c405,35,Male,New York,61984,10,2023-12-05
4d5bb08ceacf0883,40,Male,New York,61937,14,2023-08-07
3bf2fe1399bbe1db,44,Female,New York,48047,43,2021-03-20
1d7f559d179edcc9,18,Male,Chicago,27770,32,2022-02-13
56638e4f21452c45,49,Other,New York,76169,5,2024-05-03
d911423ac285e7b9,69,Male,San Antonio,51183,6,2024-04-03
e98447a0fceeafaf,80,Female,New York,88689,41,2021-05-19
7266bab92fc3f50d,51,Male,Phoenix,63126,5,2024-05-03
c15fad1441e64e8e,57,Other,New York,98972,15,2023-07-08
a45e352a8878ea0a,24,Female,Dallas,24088,29,2022-05-14
9ef1bc08786f6d76,43,Female,Houston,36660,56,2020-02-24
9f88fe11dc94ccdd,50,Female,San Diego,63677,60,2019-10-27
5c16354afbbdf1aa,42,Female,Philadelphia,59384,14,2023-08-07
d0845af66dbc9321,57,Female,San Jose,42072,51,2020-07-23
d15872d8ffb776a8,30,Male,Phoenix,56055,7,2024-03-04
a63e6d1012c5227b,31,Other,Phoenix,34565,7,2024-03-04
105023e01501fa0a,18,Male,Philadelphia,22822,13,2023-09-06
877384473e33af92,43,Male,Los Angeles,65815,28,2022-06-13
676874ea5d53eb59,46,Male,New York,57023,31,2022-03-15
970aae122c9b2e25,59,Female,Philadelphia,35659,57,2020-01-25
d933aa5d19a2fd5b,39,Other,New York,51896,21,2023-01-09
f126d2cdd3d9a6d2,64,Female,Chicago,77269,13,2023-09-06
0c904cda56597267,38,Female,Phoenix,50442,7,2024-03-04
f4eed815bf2bf072,29,Female,New York,61133,10,2023-12-05
b239e7445f49250d,23,Male,Dallas,20000,39,2021-07-18
084cd5b27550008e,68,Female,Phoenix,82327,60,2019-10-27
685d82ca3bafc680,40,Male,Chicago,66884,17,2023-05-09
04b194a00dc6b124,46,Male,Houston,67665,1,2024-08-31
2acefa423ef56556,31,Female,Los Angeles,45336,21,2023-01-09
21e40da84f8ca49b,36,Male,Houston,60143,13,2023-09-06
b3b6b2926372e6a9,46,Female,Houston,59117,58,2019-12-26
d039b1046b87bd54,46,Male,Phoenix,50472,37,2021-09-16
ae24a1692aa88a79,34,Female,New York,56202,10,2023-12-05
7f90331be97a2004,24,Female,Philadelphia,20000,31,2022-03-15
c28fd575d2050379,29,Male,San Antonio,44837,53,2020-05-24
da1e5c76a5eed3b2,23,Male,New York,93339,60,2019-10-27
632ef4113542f620,71,Female,Houston,87578,2,2024-08-01
4a01ce3b9114d726,49,Female,Los Angeles,66975,3,2024-07-02
3c49e658944ad7cd,27,Female,San Antonio,40702,4,2024-06-02
ba5a21855b47888a,42,Male,Los Angeles,105712,24,2022-10-11
d71b3dec05deffa5,39,Female,New York,58660,37,2021-09-16
bb5ce102c347f9c1,26,Female,New York,21996,8,2024-02-03
084aef36a6e5293e,50,Male,New York,71334,18,2023-04-09
f1e0bf25bc5197e7,42,Other,Houston,59789,3,2024-07-02
5e123545a2fccaa8,24,Female,Houston,33182,51,2020-07-23
ebf9b73c78f2b83d,24,Female,Chicago,24404,1,2024-08-31
0b6f490d0dacadad,55,Female,New York,93361,46,2020-12-20
01b52d38fe589ed6,36,Female,Phoenix,34156,8,2024-02-03
cd4fb1c15e9ff957,34,Other,Philadelphia,30148,44,2021-02-18
5d64966ba6a52c2f,51,Female,Chicago,38465,30,2022-04-14
e6bd487e39403059,29,Male,New York,26603,38,2021-08-17
01e9753195a1d6dd,43,Female,San Diego,66130,1,2024-08-31
2d6bec7e699593c4,40,Male,Houston,46864,1,2024-08-31
1ead551c356bc92b,33,Female,San Jose,34765,28,2022-06-13
94dcb402cabca16e,37,Female,Houston,40192,37,2021-09-16
7f0b57b0fac19723,42,Male,New York,45111,7,2024-03-04
6fbcad63d433986a,18,Male,Houston,20000,13,2023-09-06
a0dd852eda7c863a,49,Female,New York,82158,33,2022-01-14
81c902c865b88059,35,Male,Phoenix,27548,34,2021-12-15
0c7d8e00d1c18501,21,Female,San Antonio,20000,25,2022-09-11
d2c2bd7cd94a4e4e,39,Male,Los Angeles,64828,7,2024-03-04
f41e33762ba59a73,32,Female,Philadelphia,58136,20,2023-02-08
6aaa72b59374f1fa,53,Male,Los Angeles,62866,24,2022-10-11
d56a3e23b62216b1,43,Female,Houston,62883,20,2023-02-08
0392d4b419da520a,25,Female,San Jose,53072,16,2023-06-08
179ccd651f70227f,58,Male,San Antonio,49832,2,2024-08-01
06c12beb07b435cc,74,Female,New York,101052,2,2024-08-01
9e5231ea986372d2,37,Female,San Diego,79060,6,2024-04-03
6ca214d47a4fdee0,29,Male,San Diego,29271,20,2023-02-08
6d14423899489374,49,Female,Houston,68786,5,2024-05-03
5a3a02e134a9f908,43,Female,Phoenix,44844,7,2024-03-04
518bf183681524bd,36,Female,Chicago,67967,21,2023-01-09
3d16f59b1812faca,35,Female,San Diego,46994,11,2023-11-05
576ec83b4eb61514,53,Female,New York,52848,15,2023-07-08
974da75c4dd9e482,18,Male,New York,42226,35,2021-11-15
26656254e4bb5462,42,Male,New York,70975,13,2023-09-06
f65291b5f13e2278,51,Female,Los Angeles,54489,30,2022-04-14
81cef5a1ef0a390e,34,Male,New York,22903,1,2024-08-31
478d7d88fd15dee4,32,Female,Houston,51996,4,2024-06-02
3ac8028b6afe1c72,45,Female,Chicago,62873,26,2022-08-12
d52f0c9f0591b99a,55,Male,Houston,73256,23,2022-11-10
16f66ef0acafb1c4,50,Male,Philadelphia,51350,18,2023-04-09
67328d0cf1075b3a,18,Female,Houston,20000,7,2024-03-04
4b1f92b12b540b15,51,Female,San Antonio,38370,14,2023-08-07
4c3fc0ebe879876f,48,Female,New York,71678,43,2021-03-20
79aaf450cb204948,28,Female,New York,59610,6,2024-04-03
939fd3fc4ba36af5,73,Female,New York,107264,8,2024-02-03
4c26c3ed1daf42fd,72,Female,Houston,69474,10,2023-12-05
c46afc69b00f00f0,31,Female,Phoenix,30616,1,2024-08-31
49d5e5e023b92e12,24,Female,Chicago,46163,10,2023-12-05
b19b3d036454c72e,18,Other,Los Angeles,32388,60,2019-10-27
5cf29aab24042ab0,42,Male,Phoenix,39195,8,2024-02-03
036cb5561731a289,43,Female,San Diego,57630,60,2019-10-27
422e6b82be04efbf,57,Male,Los Angeles,51291,6,2024-04-03
9ce3621ea3bfe9d0,42,Female,New York,43092,39,2021-07-18
198628f9fe312753,32,Male,Houston,31686,3,2024-07-02
3858e3efdf9f67db,50,Female,New York,77732,6,2024-04-03
823b61fdc9366763,37,Male,Chicago,20000,10,2023-12-05
29e69fbdbb3c4931,38,Female,San Jose,48507,7,2024-03-04
9869f6a4836986cd,25,Male,Chicago,34810,50,2020-08-22
8ceb6b513708fad3,18,Female,Chicago,30453,1,2024-08-31
02b31794d8f2f6cc,42,Female,Los Angeles,75880,27,2022-07-13
e101b79c4d72ca55,49,Female,Philadelphia,69411,14,2023-08-07
3df7e36fd8f20dbb,62,Female,Phoenix,81523,16,2023-06-08
ebd9d57b9cd2d21c,29,Male,Los Angeles,34727,12,2023-10-06
d9d75a3ce72b1a61,31,Male,Houston,42879,1,2024-08-31
9bbbad9ad114b46d,48,Male,San Diego,65808,5,2024-05-03
66efb05236d5ca55,51,Male,Houston,51308,2,2024-08-01
218c89127a879db5,65,Male,Dallas,81145,23,2022-11-10
0f1ff47f10787407,37,Other,Los Angeles,38286,44,2021-02-18
d2d63c9620eafd01,31,Male,New York,20000,2,2024-08-01
5aeb4a518ffb6417,18,Female,Los Angeles,63906,16,2023-06-08
d2155346fbedff2e,80,Male,Phoenix,117338,11,2023-11-05
de93949ac9675a45,42,Female,New York,52767,3,2024-07-02
0dd29b9eb7488746,51,Male,San Jose,110201,4,2024-06-02
a6993bf855d72d6a,39,Male,San Diego,50962,14,2023-08-07
500ee8fecbc40aef,76,Male,San Jose,103527,3,2024-07-02
c286239b92798386,25,Male,Chicago,48090,31,2022-03-15
a7c3cdd52c842f0c,80,Female,Houston,82506,16,2023-06-08
1acef028f340606f,41,Female,New York,61183,42,2021-04-19
562fba1cb1c9214d,43,Female,Houston,64218,3,2024-07-02
c0d4de9677b8c44d,32,Female,New York,104372,21,2023-01-09
0b6ed36bb30cebf4,22,Male,New York,45382,8,2024-02-03
0accb3178c58a0a7,31,Other,New York,49375,5,2024-05-03
51882dd15d5e249b,36,Other,Houston,26380,22,2022-12-10
8079bf4487d133cc,18,Male,Los Angeles,32864,9,2024-01-04
42621c3d23290983,71,Male,Philadelphia,85489,60,2019-10-27
907ecc29b3a4ed52,36,Male,San Jose,75165,9,2024-01-04
253384efc742d373,21,Male,New York,41503,5,2024-05-03
79f985b2c00fc9ce,37,Male,Houston,47972,13,2023-09-06
912cd88049eee795,49,Female,San Antonio,33984,15,2023-07-08
288af2acfd95ccce,47,Female,New York,77583,1,2024-08-31
f555cb0bfe1c49fe,49,Female,Chicago,20000,1,2024-08-31
d466a6354fbe933f,27,Male,Chicago,41687,17,2023-05-09
28094e7188c1b837,18,Female,Phoenix,44180,31,2022-03-15
47044652d53d86fb,37,Female,Houston,68056,28,2022-06-13
8d0120304ae43b5a,27,Female,Chicago,41080,21,2023-01-09
d5042a4ae12dd230,43,Male,New York,44025,23,2022-11-10
9a3bc9f9222653ee,62,Female,Chicago,59691,9,2024-01-04
f68d4df2ea99a297,55,Female,Chicago,62739,39,2021-07-18
d3100d3b9c5c9dd5,54,Female,Los Angeles,64945,4,2024-06-02
013b18c7ac3703ac,55,Male,Philadelphia,38226,18,2023-04-09
0179e9a14e9eb675,29,Male,Chicago,42647,14,2023-08-07
5e620a9895831179,55,Male,Los Angeles,48487,55,2020-03-25
85bd2ca7fc6face3,34,Male,Philadelphia,59185,55,2020-03-25
2e1f663f1f1ab391,18,Male,Chicago,34517,14,2023-08-07
2761e9fe57a0da9a,38,Male,San Diego,62123,60,2019-10-27
07ed97dead4bd2fe,43,Female,New York,53049,6,2024-04-03
2806dc0e24d15222,35,Female,Los Angeles,31277,15,2023-07-08
f9ac8032c1dfb97b,55,Male,New York,77820,60,2019-10-27
4a9922ca774df61a,71,Male,Houston,54076,10,2023-12-05
1eed96f3a0ec717a,26,Female,New York,72487,14,2023-08-07
4e8ff2eb300b3d78,44,Male,Houston,68760,17,2023-05-09
e2fbf4f21297fbdb,38,Female,San Jose,47898,11,2023-11-05
3a99d57581324d07,29,Male,New York,69189,60,2019-10-27
ee3ef4417169a761,41,Male,Chicago,37269,43,2021-03-20
4b43e7ea5fa692f7,75,Male,Los Angeles,109286,7,2024-03-04
b7b1ebcf0dcbbca9,48,Female,New York,61136,20,2023-02-08
6b58ed6ff90fed7a,53,Male,Los Angeles,95014,27,2022-07-13
62c3c901d67aee64,20,Female,Philadelphia,25129,26,2022-08-12
991fc038d8a30a8a,39,Male,San Diego,50896,12,2023-10-06
ead3fb18899d600c,43,Male,New York,52751,3,2024-07-02
04e2a267af1902a9,64,Female,New York,91920,32,2022-02-13
4388db1e2b2ce5c9,45,Female,New York,47631,1,2024-08-31
0f1a50f396eda0d3,38,Female,New York,27997,5,2024-05-03
6b4630491489de57,28,Male,New York,31791,20,2023-02-08
9853b632d9a7354d,20,Male,New York,74778,1,2024-08-31
7ea4a338f06c5ab9,37,Other,New York,100693,1,2024-08-31
d4149024abdc937d,63,Female,New York,79567,60,2019-10-27
d027ab664d6552b8,54,Male,Los Angeles,59598,48,2020-10-21
543d7c16ff6a96db,57,Female,New York,69778,8,2024-02-03
0ce5a60f4c7942a6,28,Female,New York,49802,26,2022-08-12
c7d3b0e51da0d778,21,Female,Los Angeles,46979,41,2021-05-19
bb13bfb2fb3536b2,55,Male,Los Angeles,73792,16,2023-06-08
c2db94b722e57c7b,59,Female,New York,63240,60,2019-10-27
7520b2dadf4ad5e8,51,Female,Los Angeles,83003,1,2024-08-31
76be267a885b4ab1,47,Female,Dallas,52068,57,2020-01-25
94809ebad15282be,52,Female,Houston,52066,47,2020-11-20
34b91fd846a1491c,38,Other,Philadelphia,48680,10,2023-12-05
00e79d1ae455d7a0,53,Female,New York,103476,41,2021-05-19
7432cf0caa6091e0,44,Male,Houston,35987,5,2024-05-03
3aca980bbbacfd32,18,Female,Los Angeles,20000,60,2019-10-27
59fb570cf27749c4,77,Other,Chicago,81260,14,2023-08-07
61c9141b3c12682b,29,Female,Los Angeles,57771,59,2019-11-26
78a01622b95a340c,35,Female,San Diego,46758,12,2023-10-06
17685f8a57702e93,37,Male,Houston,20000,3,2024-07-02
608ed59462f24487,51,Female,Los Angeles,88637,31,2022-03-15
33d5c525e62465b7,29,Female,San Diego,52661,22,2022-12-10
3a45259e6c5988cb,40,Female,Phoenix,41590,25,2022-09-11
0e4ba56ecbc101c6,33,Male,Phoenix,22852,28,2022-06-13
17512476652a868a,35,Female,Los Angeles,28707,2,2024-08-01
0ded677f03ab437b,55,Female,San Antonio,63111,11,2023-11-05
a05b769b9f3df118,36,Male,New York,58938,2,2024-08-01
926f722054ffbe30,59,Female,New York,58294,28,2022-06-13
75162e014d6f2710,18,Female,San Jose,21099,8,2024-02-03
a9b0374c67911526,30,Male,San Antonio,58205,2,2024-08-01
a3906b80eae38d92,30,Male,Philadelphia,20000,52,2020-06-23
09b8ded8dc687eec,41,Male,Los Angeles,71527,1,2024-08-31
808f51fd7753c34f,58,Female,San Diego,74182,19,2023-03-10
d0bf65091f4025d4,36,Female,Los Angeles,29264,3,2024-07-02
e7a207234073ce4c,42,Female,San Diego,69278,14,2023-08-07
7ebb5e8cd243e259,18,Female,Philadelphia,49569,10,2023-12-05
27d7121bdecf5a51,23,Male,New York,20000,1,2024-08-31
7defeb6d83af80e4,36,Male,San Diego,32282,7,2024-03-04
208ac49cf1270390,32,Male,Chicago,30905,12,2023-10-06
39885717de45cfe0,61,Female,Los Angeles,103756,7,2024-03-04
4b496f1dcbc5ba09,58,Female,Los Angeles,81213,37,2021-09-16
79f1ca8b7e5e49ff,32,Male,Houston,45953,2,2024-08-01
3362e530b0cee561,26,Female,San Jose,93531,23,2022-11-10
6a7cbd7c38a32b88,64,Male,Chicago,50796,1,2024-08-31
a42586bda88e2017,70,Male,Los Angeles,98741,16,2023-06-08
0979241695a27372,32,Female,Los Angeles,48177,46,2020-12-20
f105933af311ddee,38,Male,Houston,73271,35,2021-11-15
137d434f1f77a0bf,56,Male,New York,83511,60,2019-10-27
6c53bfbd2de24476,38,Female,San Antonio,26062,14,2023-08-07
6bb13971d78a83cc,18,Male,Dallas,20000,5,2024-05-03
272a1efc07fc7777,60,Male,Chicago,109613,39,2021-07-18
ae22f4480f7d44a0,49,Male,San Antonio,36334,19,2023-03-10
3a0f2b598a142326,73,Male,New York,138915,16,2023-06-08
0bdc3bb2f97e85c6,54,Female,New York,64336,19,2023-03-10
127a924cce922592,33,Female,Chicago,54393,36,2021-10-16
e3902e6f851d9e6f,55,Female,New York,115619,2,2024-08-01
fa12827a4e0111d2,31,Male,New York,45427,2,2024-08-01
8aeaeca57f286257,32,Female,Chicago,49823,17,2023-05-09
323920b523d8286c,44,Female,New York,74839,9,2024-01-04
18d035e60c0c5643,51,Female,Chicago,29230,1,2024-08-31
fb225156eeb6e401,48,Female,Chicago,41105,5,2024-05-03
22f8c960b21da5cb,71,Female,Philadelphia,68284,33,2022-01-14
bb6e8bdb8cd059c6,33,Female,New York,42010,13,2023-09-06
af703b3242a4844b,36,Male,New York,47503,20,2023-02-08
0d528cacc5de9700,38,Male,San Antonio,29566,16,2023-06-08
9fb600540248a8a4,59,Male,San Antonio,52599,15,2023-07-08
8c07edb1f13ee7d4,34,Female,Phoenix,24429,44,2021-02-18
ba87ded87d14dd6d,37,Female,Chicago,84725,14,2023-08-07
9e2e66fc17d32ee8,21,Male,Los Angeles,36681,1,2024-08-31
8d72841136134e93,40,Other,New York,47142,10,2023-12-05
d39b4ee6dc8b3eb1,45,Male,New York,43823,54,2020-04-24
654d9dc523edb298,70,Female,Philadelphia,63923,39,2021-07-18
c15ff7998f651fab,52,Female,Philadelphia,58929,20,2023-02-08
3fc476ae60a6e41b,69,Male,San Diego,73106,60,2019-10-27
c8b42cd219d31fc3,29,Male,Dallas,38031,18,2023-04-09
d042c7f67a93f9d3,40,Male,San Antonio,28211,4,2024-06-02
4edbab3a3d7752cb,37,Male,San Diego,47068,1,2024-08-31
614feedfdbb3482f,43,Male,San Antonio,38536,57,2020-01-25
2448a533ab029af8,38,Male,San Antonio,54259,14,2023-08-07
96701ce43cb67f29,32,Male,New York,81398,3,2024-07-02
270c90426418fb68,40,Male,New York,57813,1,2024-08-31
74e7866d83774ff8,18,Female,Chicago,20000,60,2019-10-27
8e71aea4dc52b500,30,Male,Chicago,24908,15,2023-07-08
5c3e1196a6872961,61,Female,New York,96487,9,2024-01-04
bcef718eaa5ac466,18,Male,New York,82166,2,2024-08-01
3b63d816824e9b44,36,Male,Phoenix,29510,60,2019-10-27
b8ae140c731550c2,42,Male,Phoenix,23859,31,2022-03-15
11fa44748024584e,50,Male,San Antonio,56728,15,2023-07-08
4f95cfcb52a6d559,40,Male,New York,53573,33,2022-01-14
83e7124cecf8d1d3,38,Male,Los Angeles,50798,22,2022-12-10
599e45c266c8dfd8,55,Female,New York,101415,7,2024-03-04
157802575e8ec575,55,Female,New York,113948,18,2023-04-09
dc6c94b09ba1ad26,49,Male,Dallas,53590,55,2020-03-25
8eaf933fccbad108,31,Male,New York,53393,17,2023-05-09
ff511f9ce3906792,21,Other,Chicago,72622,9,2024-01-04
9cba330bc50d9393,29,Female,New York,57334,21,2023-01-09
b69ec57ff641aefe,50,Female,New York,76745,7,2024-03-04
8a9ae3ec76e3635f,46,Male,New York,77275,13,2023-09-06
4eb525d803af8cb7,18,Male,Los Angeles,48789,60,2019-10-27
46986a2d9c5620e0,50,Male,Los Angeles,31302,34,2021-12-15
801c206147682ea5,33,Female,Phoenix,28620,17,2023-05-09
3ae77bffc77a1338,48,Female,New York,70774,6,2024-04-03
92341c3dfd196ac1,45,Male,Los Angeles,32550,60,2019-10-27
050e8ad2290167e6,38,Female,Phoenix,48050,50,2020-08-22
51a1b95a3ee0c7e9,65,Male,San Antonio,52626,8,2024-02-03
b3228ff429f89ffc,32,Female,Houston,36888,26,2022-08-12
340b3fda7bd23bf1,24,Male,New York,20000,1,2024-08-31
3334cd43cb804192,58,Male,Dallas,92265,10,2023-12-05
5b26526286f81604,28,Male,Dallas,56933,7,2024-03-04
af077c00be78bcc2,28,Male,New York,23634,16,2023-06-08
6518677ba9bd1ea5,46,Male,Philadelphia,50207,5,2024-05-03
8223d27a6f8ca851,47,Male,Phoenix,53849,25,2022-09-11
d682ccba7de49374,28,Male,Philadelphia,57939,8,2024-02-03
d2cd83011fb1a187,66,Other,Los Angeles,75065,33,2022-01-14
ecd65bc76d6ccde3,18,Female,Chicago,20000,7,2024-03-04
a68120ac8b1541e3,31,Female,San Jose,52033,46,2020-12-20
de1d6eeaf85e3fda,29,Female,New York,56244,7,2024-03-04
5bc5d40cf60982b7,52,Female,New York,63216,34,2021-12-15
6d575dd8237a6ed6,41,Female,New York,48429,55,2020-03-25
870b8bef5959f8d5,59,Male,Philadelphia,67691,7,2024-03-04
31fca84ef293ad40,29,Male,Chicago,75265,20,2023-02-08
40dc5c09780aa08e,52,Female,New York,51305,3,2024-07-02
071ae6ba1a2cc523,47,Male,New York,47644,6,2024-04-03
e8abd5765e9c3407,57,Female,San Diego,71169,19,2023-03-10
10bcb85bbedc1651,54,Male,New York,50675,16,2023-06-08
8225f7a707b343a4,51,Female,Chicago,44655,43,2021-03-20
c5b3ecf0aea608b8,51,Male,New York,61853,7,2024-03-04
e37cdcbcd675c0e1,50,Male,Los Angeles,101641,60,2019-10-27
3e51ff0f8c95f917,64,Female,New York,84539,2,2024-08-01
541309015ef40b3a,78,Female,Los Angeles,79466,15,2023-07-08
c5804f826f74e4dc,46,Female,Phoenix,22227,14,2023-08-07
3c1cd236e06dacbb,39,Other,New York,106326,31,2022-03-15
0bbfe601be152c3a,57,Male,Dallas,67023,9,2024-01-04
f3fa21ca83f5984a,44,Male,Phoenix,57771,16,2023-06-08
153a81a780d0647e,64,Male,Los Angeles,92468,60,2019-10-27
c3039759b19ed8d9,46,Male,Chicago,45093,17,2023-05-09
28db3a24027043c2,25,Female,Houston,60286,10,2023-12-05
b2931e4d6f86196c,36,Male,New York,54443,42,2021-04-19
92c4b0755f80b382,70,Female,Chicago,92195,44,2021-02-18
1b439be548e84d39,32,Male,San Antonio,45109,42,2021-04-19
35f2be0a4dc1cf3f,52,Male,New York,51380,32,2022-02-13
146635d8f30ad020,34,Female,New York,29735,20,2023-02-08
076f53983f8426c9,47,Female,Houston,49639,2,2024-08-01
da3fdeaee31e17f5,66,Female,San Antonio,53648,60,2019-10-27
4fc3e880f6b92036,39,Male,New York,75305,43,2021-03-20
e3b7fe6a7e62a01a,28,Male,Los Angeles,59731,29,2022-05-14
d5a9c6f725c28261,21,Male,Los Angeles,37466,13,2023-09-06
5120065485f022d2,54,Male,Los Angeles,79989,8,2024-02-03
b78dc40d1c56fb6b,41,Male,San Diego,53758,46,2020-12-20
aa3d9a8a5c257249,51,Female,San Antonio,50322,42,2021-04-19
2fc7a1cc2e1ac4bf,52,Female,San Jose,64988,1,2024-08-31
441ea67ce428ae73,26,Female,Los Angeles,28744,22,2022-12-10
42301b932b947bc1,69,Female,Chicago,120105,35,2021-11-15
a0134ffe20da1dbe,20,Female,New York,66778,19,2023-03-10
1705c15a3683a63a,29,Female,Los Angeles,69939,23,2022-11-10
5a8f9e2111be0326,44,Male,Los Angeles,96356,11,2023-11-05
e38f5cedf9696fa8,29,Female,New York,32034,23,2022-11-10
08098d0582ed966e,50,Male,Phoenix,66200,33,2022-01-14
acf25cba74b7b05f,43,Male,Chicago,76594,10,2023-12-05
ef480dcff3f64ad1,44,Male,San Diego,47238,6,2024-04-03
f36df3a22c613b38,64,Male,Chicago,102102,12,2023-10-06
a4cb3a043ebbbb3d,38,Female,Los Angeles,40603,60,2019-10-27
b94aa7d54920521e,31,Male,Los Angeles,20395,25,2022-09-11
31ced592c65332be,60,Male,San Diego,74481,40,2021-06-18
8ed6b3d36e359d56,59,Female,Chicago,74908,8,2024-02-03
1c4235e5de82ecc6,63,Female,New York,103733,31,2022-03-15
0322aa8c9cd48577,70,Male,Los Angeles,75878,3,2024-07-02
f8fc268a612f3b3f,59,Female,Phoenix,79891,5,2024-05-03
b3155cb5dcee88d9,49,Other,New York,76597,7,2024-03-04
64c5913de68ee6ad,32,Male,New York,67163,39,2021-07-18
09ba85c6f624439d,49,Male,San Jose,103914,52,2020-06-23
20ee8bc145019d8a,36,Male,New York,45253,36,2021-10-16
37eaad43f3b0a459,80,Male,Los Angeles,82509,36,2021-10-16
e9001d156696d3ec,43,Female,Philadelphia,45502,28,2022-06-13
7f99221dd2386ddf,39,Female,San Antonio,32465,7,2024-03-04
84f32ff115ec2af5,28,Male,Los Angeles,75755,10,2023-12-05
eb9005ee620c5330,49,Male,Los Angeles,60410,20,2023-02-08
9c1153402a8b6a52,33,Female,Houston,51830,1,2024-08-31
5e1d8c6de483e7a2,50,Female,Dallas,50645,1,2024-08-31
2b2214040e4c77d3,41,Other,San Antonio,38972,12,2023-10-06
685ca420f99177dd,36,Female,Los Angeles,45833,21,2023-01-09
76d5b3456de87f66,42,Female,Chicago,62602,20,2023-02-08
ef00af6e9c6d0e98,49,Female,San Antonio,62087,60,2019-10-27
731c8626eb8a5333,39,Female,Los Angeles,27435,36,2021-10-16
826f1cd1f73dd0f5,24,Female,Los Angeles,46307,28,2022-06-13
2173d89491af0c1c,46,Female,New York,87574,8,2024-02-03
b39593b527f9e5f5,39,Male,Chicago,45410,10,2023-12-05
0710596cbae8ef7a,31,Male,Houston,45663,14,2023-08-07
a636327875211ce5,33,Female,Los Angeles,38378,15,2023-07-08
00565caa4158d009,52,Male,Los Angeles,86963,22,2022-12-10
4b5eee4db593a8a3,68,Female,New York,97649,9,2024-01-04
9ae2b1923df50331,28,Female,San Diego,54443,39,2021-07-18
1a07cf07d5c08580,24,Female,Los Angeles,71979,5,2024-05-03
b71f1217f786e7d9,44,Male,Chicago,22544,40,2021-06-18
