customer_id,plan_type,monthly_data_gb,monthly_minutes,ott_usage_hours,arpu,data_allowance_gb,minutes_allowance
ff0e4de8ca3e963f,Unlimited,540.29,2901,14.7,104.06,999,9999
220e9361a0fb63c0,Premium,49.6,1413,5.2,75.0,50,2000
78980467ff1384b5,Premium,3.35,520,43.2,75.0,50,2000
17f9e78d947bcc5d,Basic,2.81,292,1.0,64.79,2,500
791aedec1d3ba93c,Premium,26.91,927,6.9,75.0,50,2000
e5557847b148a03a,Premium,16.33,965,9.6,80.91,50,2000
2d14e2dd4ed23eb0,Standard,8.64,661,4.0,55.73,10,1000
cc23d81d88c9b9ff,Premium,48.5,444,30.3,81.74,50,2000
cd0199c1cabc38bb,Basic,1.56,469,4.4,38.58,2,500
a64b1dbd0dee00c0,Basic,2.69,203,0.2,40.45,2,500
78ceb3dc0b7391ce,Basic,2.36,211,4.5,37.44,2,500
61ce49b9462d407c,Basic,3.01,329,11.3,35.13,2,500
df9ba6d60361e5db,Basic,1.68,297,14.2,32.08,2,500
ac0421a71031cc9c,Premium,35.87,845,18.5,75.0,50,2000
8551bdecabdb2da2,Basic,0.72,255,1.4,25.38,2,500
fc5376c9104d45d7,Unlimited,716.1,3058,20.0,95.0,999,9999
1423c312bab3c07a,Unlimited,722.22,8344,3.7,106.19,999,9999
8e97280c753a160c,Standard,6.17,742,31.7,54.04,10,1000
6f3192f5d61eb6b8,Premium,47.05,1245,6.4,75.0,50,2000
f25d8214a5b47acc,Premium,46.2,1662,11.5,75.0,50,2000
772f7482a96c3ccf,Standard,3.13,293,12.4,54.9,10,1000
a7f21aed0c8d63dc,Unlimited,475.42,5307,5.5,114.08,999,9999
5a721b59bc4d1c90,Standard,5.7,488,23.6,45.36,10,1000
6fccf60f79e01ab1,Premium,31.84,1128,4.8,86.2,50,2000
85151b972232e2c7,Premium,22.68,1544,2.9,75.0,50,2000
773cb045dd66fa0e,Standard,7.74,489,71.3,63.06,10,1000
33443ef9aaa3701a,Standard,5.04,514,22.4,46.91,10,1000
9777c1eb40db0472,Basic,0.77,207,23.2,25.0,2,500
60eb23c3517e4dc0,Premium,17.75,432,6.5,75.0,50,2000
1f194fdfde24ff1f,Premium,15.84,1856,5.8,75.0,50,2000
c6f44f66f9c7f79a,Standard,7.56,517,16.0,45.0,10,1000
3d20b399fc6b8820,Standard,1.52,290,5.0,45.0,10,1000
b773f9c7b99145be,Basic,2.43,134,2.8,58.88,2,500
f3cecdca76dfd93e,Standard,9.35,508,15.3,45.0,10,1000
a6e338e1ebbfec2a,Basic,3.42,119,19.0,57.28,2,500
8c3a0035accf78a6,Basic,0.7,211,23.3,31.98,2,500
c51c32d5635cbf4a,Standard,6.49,215,27.1,56.44,10,1000
650fc56b1910fc10,Standard,6.72,622,5.6,48.7,10,1000
763b500924510cb4,Unlimited,496.11,3046,0.3,109.32,999,9999
bc028a4afadfa8b1,Standard,9.26,657,36.7,45.0,10,1000
0606efe95ba95f21,Unlimited,431.91,3405,16.3,95.0,999,9999
d52ec2fa8a51b185,Standard,11.55,432,17.3,66.32,10,1000
de947e6ec946d44f,Standard,3.53,771,3.3,45.0,10,1000
86ebff5b037989d6,Premium,37.44,1848,5.2,75.0,50,2000
c634c343805fc186,Standard,13.79,698,29.3,82.93,10,1000
904e5be4d5160cfa,Premium,129.09,472,2.6,880.47,50,2000
f5b61499a8abfc59,Unlimited,363.85,8595,16.5,100.21,999,9999
83cf06a89fabfd38,Standard,3.37,1010,5.0,48.48,10,1000
e07825d989976828,Premium,20.4,513,4.8,77.64,50,2000
d631eca20985f45a,Standard,2.82,1343,3.1,66.25,10,1000
ff40d9d774b4efd8,Basic,1.56,163,20.6,29.12,2,500
8fc59ea615cd3467,Unlimited,1129.3,9320,1.7,1414.84,999,9999
fe58c735a95859b6,Premium,44.21,1488,1.5,81.99,50,2000
d49b768f24a3cfb1,Basic,1.15,156,1.7,25.0,2,500
14cd85fef13101e5,Basic,0.68,208,5.1,32.66,2,500
84e50fc12b687cbb,Basic,1.21,290,23.6,25.0,2,500
e0d528af5c1c75da,Standard,5.11,210,53.5,45.0,10,1000
1dede4928f187cc2,Premium,38.9,1986,7.3,89.9,50,2000
578b0413b74c348c,Standard,6.94,799,1.6,45.0,10,1000
8477d9e92a660224,Unlimited,774.13,3185,5.2,95.0,999,9999
bffb9b1a97a6e206,Standard,5.01,211,27.1,45.0,10,1000
d59f03d11caef1ed,Standard,5.24,672,15.8,56.6,10,1000
f9cb0b45917f4299,Basic,1.1,528,2.8,25.81,2,500
88a0679c3f9b2450,Standard,6.86,536,21.3,48.66,10,1000
6060f65705ae08f3,Basic,0.6,153,10.6,29.48,2,500
a21f32ddb29ada0f,Standard,7.66,1005,7.8,45.0,10,1000
9552d556cdc7e62e,Basic,1.86,240,13.4,25.78,2,500
23c72576b2e4deb2,Standard,15.03,765,18.2,108.29,10,1000
5eb02ab912737fdf,Standard,6.33,313,0.9,69.18,10,1000
d702f5bbc45632fe,Premium,22.61,1569,10.7,90.35,50,2000
e70913a429f555c5,Premium,60.55,383,3.1,180.54,50,2000
2e1e30e5e3101eca,Premium,36.28,800,16.9,80.79,50,2000
ef870260cce9743f,Premium,52.36,423,3.1,99.63,50,2000
4a78311691a5ed7b,Premium,32.02,1107,9.4,75.0,50,2000
063e9bb419af0502,Basic,0.27,98,4.2,33.06,2,500
6681c4d742f37e82,Standard,7.54,218,6.8,64.25,10,1000
d1e6a2b23fcb6962,Standard,7.01,597,6.1,57.2,10,1000
5d2d0b9a636e30d0,Standard,7.58,660,3.0,45.0,10,1000
cff28e783d94ee2c,Standard,13.14,426,10.2,82.62,10,1000
f3e441345d314832,Standard,7.19,277,0.6,45.0,10,1000
91a86a98984c955a,Premium,52.9,712,10.6,108.06,50,2000
ceb70a72ef49817c,Standard,11.34,794,40.2,58.43,10,1000
e3f90f81f37fdb79,Basic,3.19,229,2.8,36.94,2,500
103d9120f291036a,Standard,10.82,372,55.5,66.99,10,1000
638316ac56951245,Basic,0.96,232,0.2,36.8,2,500
7a605935d9ab0bde,Premium,17.72,693,0.3,75.0,50,2000
99b645aa5d8b824d,Unlimited,1487.39,6769,8.6,4987.02,999,9999
c6ff8c9629917515,Standard,4.06,282,4.7,50.57,10,1000
e6cceeeda9463486,Standard,9.68,464,1.4,52.52,10,1000
784f3381e3e7d93e,Premium,40.05,866,23.6,90.7,50,2000
4636ee44be6c9c35,Basic,1.16,388,5.5,25.0,2,500
ac4edb1a78607282,Premium,21.15,1858,39.8,75.0,50,2000
46ac3de23e7d429d,Unlimited,1451.78,1868,35.2,4641.44,999,9999
67ab6b0bf81eff22,Premium,79.09,766,3.1,365.95,50,2000
048d35b45d5e2b74,Premium,23.57,1695,0.9,88.33,50,2000
d2630c4b8d9f6774,Basic,2.77,294,16.5,36.08,2,500
af236c6175b0c3ac,Premium,40.62,2133,0.7,75.0,50,2000
212d51487b9b2a76,Basic,0.9,549,7.7,47.6,2,500
39374c16d392cf07,Premium,12.17,1363,31.0,75.0,50,2000
c614d6218cd4439a,Premium,21.45,1732,29.4,75.02,50,2000
9974d9300b8db603,Basic,0.84,362,7.7,41.35,2,500
30bbf0d5786bb38e,Premium,26.51,1545,3.4,75.0,50,2000
8117c3337b2daf2c,Unlimited,372.19,8910,8.6,108.21,999,9999
a9f73fe77561ceed,Basic,0.81,315,24.6,28.25,2,500
9c368f73a07eca9d,Standard,5.2,671,1.8,45.0,10,1000
c149d4acac868360,Standard,9.61,619,34.6,57.0,10,1000
b5c8bf77e035fc97,Standard,9.25,402,4.1,51.55,10,1000
56a29f568554fb63,Premium,36.52,671,1.9,82.9,50,2000
6bc2bb9add615979,Standard,10.84,572,2.0,53.38,10,1000
c4ce65be9cd59024,Basic,0.6,361,15.1,25.0,2,500
5550fe8d699c5241,Basic,3.03,233,8.7,44.22,2,500
f52c9603d48c1dca,Basic,0.75,214,5.5,33.51,2,500
030db317874f9d15,Basic,1.34,146,20.5,25.0,2,500
0d3170a53d47329d,Unlimited,391.91,4409,6.4,95.0,999,9999
1f7579c654a80013,Basic,1.77,300,22.2,25.0,2,500
f6e2ecb608d424bb,Premium,34.5,619,3.8,82.47,50,2000
1e4759d2d54cd4fb,Standard,9.01,754,41.1,45.0,10,1000
ac542d2de1314255,Premium,35.38,1512,4.3,75.0,50,2000
f168e0138fd0331c,Standard,5.71,1070,1.7,45.0,10,1000
b3832595c737b871,Standard,9.21,443,15.8,45.0,10,1000
7b718dcb28ed5751,Basic,4.64,359,44.7,51.41,2,500
5e9ddcfc996ecb20,Premium,98.15,804,10.5,565.25,50,2000
ba81515d33a88a41,Standard,8.46,153,2.8,45.0,10,1000
dec91a4b9e0ed031,Premium,70.62,1040,14.5,281.25,50,2000
1bdd881b7cbf2a94,Unlimited,870.39,2905,26.0,114.72,999,9999
0413739ed46ca802,Unlimited,952.47,8101,26.1,95.0,999,9999
26c0bedabfcd2f43,Basic,0.67,274,1.4,27.81,2,500
8481f50df65dd2b3,Premium,13.17,604,56.2,77.3,50,2000
2be4c6ebba299784,Unlimited,681.32,6315,0.2,95.66,999,9999
4dc9c32541b617a0,Premium,45.08,1425,5.9,75.0,50,2000
7c15df8056c30762,Premium,51.31,1240,14.2,93.98,50,2000
f4117bde02edd8eb,Premium,60.99,1481,5.9,184.92,50,2000
55f76a5d8a0ad96d,Basic,0.75,441,13.2,43.72,2,500
77d68d5cd592b604,Unlimited,879.21,5679,34.9,101.79,999,9999
ba1d79f601188361,Premium,31.71,1847,9.0,81.3,50,2000
463adbe9167dd093,Basic,2.36,165,26.2,32.32,2,500
bef87c7dd7542188,Standard,5.05,912,37.2,62.67,10,1000
9724fe219dbadb18,Premium,14.65,1195,1.9,81.55,50,2000
64bda98abfe64dab,Unlimited,294.55,6389,38.3,97.46,999,9999
c4113be882b9f40b,Basic,1.12,198,0.4,27.66,2,500
3b487119591f67ff,Unlimited,320.95,6483,1.4,95.0,999,9999
4673f2f2b6daf3f5,Premium,19.46,2062,20.1,75.0,50,2000
59dd2138003d436f,Basic,2.94,176,5.9,50.02,2,500
b3cc44819d33d448,Standard,8.39,907,0.5,60.96,10,1000
cc59a7e36ab4f045,Unlimited,909.49,5922,16.6,111.06,999,9999
4bca0ec5844b3490,Premium,31.95,701,20.1,89.93,50,2000
45f19e2f115917bc,Unlimited,1381.66,3333,36.3,3921.63,999,9999
11ccdf75fb537ed0,Premium,15.73,821,8.2,85.16,50,2000
563cbc6e71611bb8,Standard,11.55,350,15.5,60.55,10,1000
3894734826b19d7d,Premium,31.23,1258,11.5,76.0,50,2000
20e3cf98586e9588,Standard,12.28,887,3.2,74.55,10,1000
ee731e59252fbfd7,Premium,86.48,2318,33.1,441.52,50,2000
9bbd95e2697b054e,Basic,2.82,69,2.9,42.75,2,500
60bf8becc69e5a0c,Premium,63.23,1491,17.5,207.31,50,2000
6d1880f6c9c691b9,Premium,47.07,341,0.5,78.11,50,2000
a7e7c0f3b6841d7d,Standard,22.78,628,18.9,172.75,10,1000
5696f70f36ccebdd,Basic,0.66,181,5.7,54.07,2,500
ec55e3cfea7a1bee,Unlimited,950.85,3332,12.7,100.82,999,9999
fc555881d024be0f,Standard,4.8,380,10.5,57.79,10,1000
cae74c85fb38e27c,Unlimited,369.03,5522,4.7,107.68,999,9999
e8a186ccce23181b,Basic,1.73,506,25.2,37.84,2,500
d7b9223d03e71b58,Premium,42.85,912,16.3,87.38,50,2000
63116a943c18b052,Unlimited,613.54,5061,5.1,96.05,999,9999
a364d24b9f2c0dc3,Premium,13.45,934,43.1,81.33,50,2000
e0cb406a172745b0,Basic,2.26,420,0.1,27.57,2,500
c12e322ebd64d26b,Standard,6.41,796,7.7,45.0,10,1000
e91d89798925175d,Standard,8.67,888,47.8,49.82,10,1000
45acf3483ece72e4,Premium,13.33,1530,12.3,75.0,50,2000
ff47de3e98fb278f,Premium,17.02,678,8.8,75.0,50,2000
a0567269d2431938,Premium,6.43,1038,20.5,81.81,50,2000
e08a5450ec26bdaf,Unlimited,626.09,5244,29.5,102.26,999,9999
3ff934ee18c8041c,Standard,1.13,579,1.9,45.0,10,1000
26330f00e6ffa39d,Basic,0.17,286,11.7,33.67,2,500
e76cf51f6606f1c9,Premium,57.49,871,16.8,164.35,50,2000
faa9019f8cb277db,Unlimited,457.21,8454,2.9,95.0,999,9999
db350c381d023ce5,Standard,4.37,1338,20.5,51.35,10,1000
10a3053c88307a1e,Premium,32.02,1303,1.6,85.83,50,2000
0f3f10c540f4410c,Standard,13.33,1114,8.8,83.13,10,1000
fb2138cc122495cb,Basic,2.84,197,19.3,33.36,2,500
5c503bbc4528502a,Standard,4.34,317,2.3,45.0,10,1000
991e3d2462fe7517,Premium,45.4,768,3.2,75.0,50,2000
1fd994ad946c422d,Unlimited,161.13,6063,12.3,106.34,999,9999
f10fb0c2722fa607,Unlimited,504.84,4204,36.3,109.07,999,9999
a3f8cd377788a7e0,Premium,13.88,783,13.3,81.03,50,2000
ccb25bdf6fb222b8,Standard,11.78,590,2.1,67.5,10,1000
e1c5eb185d55b015,Premium,28.2,536,1.9,97.51,50,2000
dc924d0fbf45ba28,Standard,7.4,962,8.5,51.94,10,1000
5b203f341a35abd0,Standard,17.61,406,0.4,133.06,10,1000
d37e834ddfef6064,Unlimited,869.92,2883,1.8,100.78,999,9999
0946d6840d569094,Basic,3.43,177,20.3,39.25,2,500
7e6ddc5b6ed70815,Basic,0.87,225,1.4,37.8,2,500
795cdaa56a8aa2f5,Premium,36.79,1511,17.5,83.02,50,2000
8b5841c314aae92f,Standard,3.22,257,11.0,50.29,10,1000
f90f7bdde52b21a1,Standard,3.42,1114,3.4,45.0,10,1000
9ac6a42d33283183,Premium,54.37,1301,34.5,123.98,50,2000
5293116c1b37cd0e,Standard,19.13,723,48.7,147.65,10,1000
2182000d84a9f213,Premium,8.98,1698,9.4,87.57,50,2000
5dd7cfb59a8fab9f,Basic,0.31,102,12.4,25.0,2,500
110672ec0fcb024d,Standard,4.3,924,25.4,45.0,10,1000
7a57bc6429389275,Standard,8.9,621,18.1,62.3,10,1000
46ad47f47af54914,Unlimited,1097.66,9445,3.0,1081.57,999,9999
e654fa5dde6031b7,Standard,8.05,448,4.2,45.69,10,1000
9bd17085c57c1f39,Standard,9.91,974,4.0,54.72,10,1000
f0f6439707985c01,Basic,3.14,411,81.2,51.18,2,500
8cb334d7bb542f22,Unlimited,718.07,8279,2.6,99.65,999,9999
d5a5176a09f551c7,Standard,10.74,602,9.6,77.16,10,1000
aeed3ac72bcc3107,Standard,5.65,511,1.4,53.38,10,1000
e984751a93522270,Standard,8.93,677,0.3,45.0,10,1000
a2b36161052d0e90,Unlimited,378.94,2551,18.2,104.8,999,9999
ec693b8d08f5ef32,Standard,10.26,702,10.1,47.56,10,1000
6169ac1e4c63327b,Premium,32.95,2000,2.9,76.06,50,2000
443d7d49b5e8e7d7,Unlimited,1433.34,3096,17.1,4438.42,999,9999
137fe27acd739194,Premium,34.26,666,3.2,96.43,50,2000
fddd3df6132d52ef,Standard,7.38,203,7.6,53.05,10,1000
95aa5fac75a26c2e,Standard,9.61,280,30.5,45.0,10,1000
967aefed5d4b2827,Basic,1.92,512,17.2,25.0,2,500
6e851392ee226902,Basic,1.37,396,76.9,25.0,2,500
127cf186805af3b9,Standard,9.84,1167,26.8,62.12,10,1000
43adb7624be3ab48,Standard,21.93,293,0.9,168.08,10,1000
45ff6a7b1ac54165,Unlimited,616.84,8565,27.3,104.75,999,9999
f3f555a1d7405294,Premium,35.34,1449,22.6,75.0,50,2000
f59a8fd8d56c73f3,Standard,3.1,354,3.8,74.87,10,1000
d548f2de1e5f5d4a,Standard,4.87,859,9.5,47.79,10,1000
83e02bec02715a29,Standard,5.02,563,8.3,45.0,10,1000
e09bda9bd3938612,Premium,42.48,809,28.3,75.0,50,2000
7121f15b72d9fab2,Standard,3.64,337,16.5,53.12,10,1000
225e262388daf990,Basic,1.35,167,2.8,25.0,2,500
99910ef48849de9e,Standard,6.72,660,5.6,50.9,10,1000
77bf9ce31d2b708c,Basic,2.65,264,47.5,33.13,2,500
033f634246dd65e8,Premium,42.06,797,2.5,75.0,50,2000
d5ef82f7da59d575,Standard,9.64,703,3.1,45.0,10,1000
c98d83534bbe967d,Unlimited,1008.73,7107,4.4,200.54,999,9999
f795b4e7a1c51ec1,Basic,0.73,387,11.3,25.0,2,500
b47288f9f3dfdb2a,Premium,20.46,590,18.0,92.98,50,2000
dddb7b9b4ac1fd84,Premium,33.54,1661,4.8,98.99,50,2000
6fc6354d78b50570,Standard,13.87,434,43.2,105.24,10,1000
928b115204106618,Premium,3.93,541,7.8,91.13,50,2000
374bb96d134c9dcd,Standard,3.66,639,38.5,61.86,10,1000
edf3670aba112d5e,Basic,1.82,162,1.8,47.85,2,500
c3307cc058df2016,Standard,8.72,437,12.7,53.77,10,1000
dd1d20520006b991,Standard,13.15,138,11.3,76.47,10,1000
220b94dacd1789e2,Premium,6.98,1302,13.2,94.46,50,2000
1f04fab5eb54187e,Standard,7.4,195,8.4,62.67,10,1000
e4521cd4f32040ba,Unlimited,549.35,3648,7.7,98.49,999,9999
d9249665e7efd829,Basic,1.23,166,12.0,45.17,2,500
e31a9813e824284b,Premium,30.62,1255,9.3,98.4,50,2000
61af8ef4c8bb297a,Unlimited,342.96,7841,17.5,95.0,999,9999
0faf5c6718c945d8,Premium,25.74,560,4.2,82.01,50,2000
5802c78be1e29981,Standard,3.87,594,32.9,45.0,10,1000
9137d6822508383a,Standard,0.0,494,1.2,58.94,10,1000
62c5d703c984aeeb,Premium,23.51,1000,0.8,76.94,50,2000
7b145098a9e79752,Standard,7.35,656,6.6,46.69,10,1000
904906158c08dc6b,Basic,0.56,429,0.1,28.07,2,500
c307960e7baf9b1e,Premium,24.85,1686,19.3,86.37,50,2000
924940619208c614,Basic,1.83,271,15.9,25.0,2,500
7a1f36644e335212,Standard,3.47,371,2.3,54.51,10,1000
6b5170605904c339,Unlimited,1154.47,6512,16.7,1653.06,999,9999
4b14a075ca64cdd9,Premium,65.9,1744,6.7,234.04,50,2000
41ca51ac922186fe,Premium,16.93,793,13.0,85.17,50,2000
2c6732332484d819,Premium,51.17,1553,2.0,91.24,50,2000
26155e947c84f1ed,Unlimited,1250.11,3384,12.9,2618.03,999,9999
7f550b17a37cd130,Standard,6.48,268,8.4,55.09,10,1000
01c00b961dcca01d,Standard,11.85,733,7.5,77.19,10,1000
ab47e3d33eb58d7e,Standard,13.16,178,9.8,85.21,10,1000
7a9a3cdc54eb0d6d,Standard,6.95,165,16.9,49.02,10,1000
24e2392fa35fe70c,Premium,40.8,558,3.5,93.62,50,2000
3262ffb846c9ba2e,Basic,3.46,325,0.5,40.66,2,500
1dfd4a78c5fd9346,Premium,55.79,1076,4.8,140.76,50,2000
7da24b4931f3eb20,Standard,8.61,783,27.6,48.91,10,1000
ae8e4cfda2f50467,Unlimited,1041.55,3597,1.1,520.5,999,9999
060714ade8a772c1,Standard,12.61,468,20.3,80.08,10,1000
a461b0e90158c23d,Unlimited,1245.53,6910,7.4,2565.8,999,9999
cea08a5efc620dfd,Basic,2.4,206,44.1,29.01,2,500
93f9b88702906e57,Standard,4.65,529,26.6,57.68,10,1000
a2cd68b5a3516bed,Premium,54.23,885,4.1,121.76,50,2000
3471a643692bfe63,Premium,47.55,920,0.4,75.0,50,2000
18bbfad9addd14d7,Premium,39.97,442,8.2,85.01,50,2000
2141d3bc4faf77bf,Unlimited,972.42,6776,45.1,95.0,999,9999
6fea815501a12c4a,Basic,0.81,391,1.7,42.07,2,500
f791934538be1125,Basic,2.14,210,40.6,36.75,2,500
4e5ad5934a06bf66,Standard,10.66,218,84.5,73.04,10,1000
1e049cf7ed6e0fde,Basic,1.98,174,8.1,43.79,2,500
6cbfe0c8f69def5d,Standard,9.98,705,10.5,45.0,10,1000
b74f198982ff5d58,Premium,34.19,666,25.7,78.25,50,2000
2798d83b3f5b679d,Basic,1.13,120,8.4,27.37,2,500
a17bdf5cf69b8978,Unlimited,665.05,4830,4.3,95.14,999,9999
af77453b4e55bffb,Basic,1.34,249,34.4,25.81,2,500
c7a602f256f41cc2,Standard,12.51,1338,8.0,70.45,10,1000
51688a82b3cb38f6,Premium,28.49,816,1.4,76.92,50,2000
f18de6d0834f6cc1,Premium,50.31,853,13.7,84.46,50,2000
fd6d375a34376f4b,Premium,87.28,1778,21.3,449.66,50,2000
35c04c209e7ab01d,Standard,2.19,943,11.9,45.0,10,1000
16279f838c059dc5,Standard,4.83,986,10.6,45.0,10,1000
0461c42fdb7dcf2c,Basic,0.86,292,13.9,28.0,2,500
4939d16210ef5b42,Standard,4.16,311,2.9,45.0,10,1000
64baa0c90754a28b,Premium,52.36,1899,6.2,116.0,50,2000
a9292e111c3cf99d,Basic,1.26,402,1.3,45.59,2,500
b6c27240029237a2,Standard,3.63,541,1.9,45.0,10,1000
89cc27aca213d657,Standard,8.17,615,10.5,64.27,10,1000
2e2029ce79e0bccc,Standard,5.71,722,0.8,53.96,10,1000
668db752f903de06,Premium,24.32,645,2.0,88.17,50,2000
e42ff8bcd9cf6532,Unlimited,888.47,12236,7.2,95.1,999,9999
f476e1cb788a869c,Premium,15.71,503,10.9,75.0,50,2000
7ac7b0af67797af8,Basic,0.86,123,2.4,36.78,2,500
00d2eff63a129fba,Premium,25.99,726,9.9,75.0,50,2000
5b72c6162829135d,Standard,2.51,258,13.1,45.0,10,1000
93bca3595a9a67ca,Basic,1.35,193,12.5,25.0,2,500
f7aebf57a497c0ee,Unlimited,1422.53,3682,12.9,4330.35,999,9999
d815c6ca2be45a9a,Basic,1.95,318,7.2,25.42,2,500
5185435794d42d57,Standard,3.47,372,4.4,58.92,10,1000
e3c428d83d2675fd,Basic,2.21,112,4.7,35.31,2,500
c78be337411e5f0b,Premium,5.66,1379,20.1,85.21,50,2000
2d47a0d4546b7eaf,Premium,64.56,603,8.9,231.67,50,2000
54c03528f46d0dbf,Premium,52.05,755,5.8,100.18,50,2000
d3145708daf1e111,Basic,0.77,234,12.7,37.18,2,500
3d1300d790d93aef,Basic,1.87,298,28.9,33.56,2,500
3e32c0d747f35c84,Unlimited,496.92,5383,65.7,115.26,999,9999
4553a32756258aca,Basic,1.14,281,10.8,25.0,2,500
04be1918cdfccaa8,Basic,3.02,315,8.4,50.1,2,500
40878cdfdd64e59d,Unlimited,256.18,2814,3.3,95.0,999,9999
3cd11b6abc64071a,Standard,4.2,753,12.2,53.58,10,1000
3f1dea06ddaf0e34,Premium,17.1,684,7.5,85.44,50,2000
55a6b97757f14e6e,Standard,6.97,323,51.9,57.93,10,1000
59468adf1be54e72,Standard,12.44,696,0.4,80.46,10,1000
d69d2814e8be399d,Basic,3.07,251,4.9,41.85,2,500
bb435340eb86ae5c,Standard,3.49,552,4.2,45.0,10,1000
cce78c51a889f815,Standard,11.52,219,0.4,60.19,10,1000
130d78dcdc8e13d0,Basic,2.78,354,3.7,32.85,2,500
1be205699cea31f7,Premium,32.29,597,43.3,75.0,50,2000
8445c33fd99b392f,Standard,5.27,231,1.6,60.63,10,1000
c56be0a9d58c0c62,Standard,3.35,627,3.1,45.0,10,1000
b4a8f9afc7cea73e,Basic,1.72,251,20.5,28.53,2,500
d3240417ac3eda96,Premium,19.7,1827,3.9,97.95,50,2000
1cfbb7a6b18357af,Standard,15.51,699,15.4,101.71,10,1000
d72d9c963a45f1d2,Premium,65.6,1501,1.0,230.95,50,2000
2fea2d192a566367,Premium,14.93,517,0.5,79.03,50,2000
0571885f5776bf2c,Standard,3.22,343,35.7,45.0,10,1000
b59b04e72f758984,Basic,1.38,150,1.6,46.11,2,500
0a15da57549d9fbe,Standard,2.5,409,5.9,59.41,10,1000
eaeca8929ae9122d,Basic,2.82,142,10.3,35.26,2,500
ab2b14fae01111d3,Standard,7.41,351,5.9,52.68,10,1000
e09370c032bf7ce7,Premium,37.21,2589,9.6,91.55,50,2000
b9e229e0aa56fc05,Basic,2.12,516,0.9,26.23,2,500
eb57ba85d934d2f5,Premium,19.51,177,9.1,85.01,50,2000
b3f87b84d16cdfc5,Premium,45.85,310,15.2,75.0,50,2000
740aee37a890039d,Unlimited,497.45,9377,1.2,102.94,999,9999
02953e19fef5e555,Premium,35.71,577,26.2,76.89,50,2000
41a0e10a233f99b3,Basic,0.57,498,4.8,32.47,2,500
29772c70f04f5454,Standard,14.52,409,5.2,95.98,10,1000
abdc4bb7373b0419,Standard,5.73,438,5.8,54.52,10,1000
19f7d66389e4c4bd,Basic,1.36,174,22.5,32.34,2,500
e523973c13af857b,Standard,6.2,234,1.4,59.46,10,1000
9ab28b49951bc4f3,Standard,5.92,415,20.0,45.0,10,1000
529c12b936660267,Standard,2.61,670,5.0,48.31,10,1000
d1bd6bb2846b7c19,Standard,8.52,431,4.5,50.81,10,1000
8d459f4d167aa7d7,Unlimited,1692.39,2685,9.0,7042.85,999,9999
e4d496765987c27c,Basic,4.46,258,2.8,55.28,2,500
27b12d7ee35573ac,Standard,5.72,411,16.9,51.17,10,1000
eb3a99e6aad5eabe,Premium,17.88,860,11.7,81.76,50,2000
20335aee477e50e1,Standard,3.83,674,3.5,45.0,10,1000
8489f83c22b6b15e,Premium,14.53,1909,10.8,88.11,50,2000
09655589b9a28892,Standard,3.64,1336,3.3,45.0,10,1000
5f8a7f7bd47f19e3,Standard,16.85,228,0.0,125.7,10,1000
97b5e169409513b4,Basic,1.64,354,38.2,27.01,2,500
1f1d6385d314233c,Premium,31.27,3021,0.3,88.91,50,2000
ed173b4d826b2d11,Premium,14.32,465,1.2,86.71,50,2000
4c52afc6ee29b7dd,Basic,1.89,191,3.7,25.0,2,500
33c1825ee8c16f00,Premium,28.66,1831,25.3,75.0,50,2000
8984ec4dfcf40701,Standard,3.6,491,9.7,73.28,10,1000
5a4457bf3db27b18,Standard,5.93,421,1.9,45.0,10,1000
26d055d37f3b15d1,Standard,1.75,796,0.8,45.0,10,1000
8b5829fc47b68d72,Premium,20.86,933,5.3,75.0,50,2000
e2b31fb707100c33,Standard,8.93,427,0.5,45.0,10,1000
100f34b677e1d7c1,Basic,1.22,394,32.8,45.42,2,500
1282ed3ddbf453b5,Standard,6.52,918,15.8,45.97,10,1000
59f3c99a219447dd,Premium,36.19,764,15.4,75.0,50,2000
f7e724969d137d01,Basic,1.43,325,33.4,29.43,2,500
3651256baea94470,Standard,4.24,1354,4.8,45.0,10,1000
b79a572fbdc59924,Basic,0.98,448,7.7,38.4,2,500
abd9b0d540a3be5b,Premium,49.57,1764,1.2,75.8,50,2000
0be1ee9a13d7172c,Standard,16.11,519,10.0,120.61,10,1000
3d70f9a99d234f0a,Standard,9.77,709,37.2,58.54,10,1000
a7f4f2f09e4b4859,Basic,1.33,240,3.4,35.11,2,500
9be64e5527d5758c,Premium,39.25,719,9.8,82.7,50,2000
6de7a34431dd01a6,Premium,17.24,1194,0.6,75.99,50,2000
4cd56c3da604827c,Basic,1.08,254,24.1,25.0,2,500
a315c1326218c7fb,Premium,36.1,1461,2.3,89.92,50,2000
cb19388f90bdb5fc,Basic,0.96,430,0.0,38.65,2,500
9cb85c6bad224cb3,Premium,34.44,1590,58.2,75.0,50,2000
e1e1dc7b292611ec,Basic,1.7,399,39.7,41.54,2,500
9ec7ba1c0a9ddf4e,Standard,3.3,343,30.1,45.0,10,1000
1878b56d7cfa338a,Basic,0.51,134,17.3,29.34,2,500
1de6f1f6a0750aec,Basic,0.25,328,0.1,25.0,2,500
c9d4d9d107e07430,Standard,6.66,676,4.3,62.49,10,1000
5e8af5f273ed6e9b,Unlimited,630.11,10201,2.3,101.34,999,9999
36a286aa05aa81ca,Basic,1.56,182,5.4,25.0,2,500
1ccf3650ca4d1f89,Basic,1.16,276,19.7,29.42,2,500
