customer_id,monthly_web_sessions,monthly_app_sessions,avg_session_duration_min,self_service_transactions
4a9922ca774df61a,9,1,12.9,5
1eed96f3a0ec717a,12,8,12.2,9
4e8ff2eb300b3d78,11,7,16.8,4
e2fbf4f21297fbdb,5,5,17.3,1
3a99d57581324d07,5,14,9.2,6
ee3ef4417169a761,10,1,13.3,3
4b43e7ea5fa692f7,7,3,14.0,2
b7b1ebcf0dcbbca9,4,8,13.5,1
6b58ed6ff90fed7a,6,6,14.2,5
62c3c901d67aee64,0,36,10.2,13
991fc038d8a30a8a,5,7,14.6,6
ead3fb18899d600c,9,1,11.3,1
04e2a267af1902a9,8,1,17.1,4
4388db1e2b2ce5c9,10,1,1.0,1
0f1a50f396eda0d3,4,8,8.7,0
6b4630491489de57,17,13,5.6,6
9853b632d9a7354d,11,22,14.4,21
7ea4a338f06c5ab9,9,9,4.3,3
d4149024abdc937d,8,1,12.3,0
d027ab664d6552b8,9,0,17.8,0
543d7c16ff6a96db,5,1,19.7,1
0ce5a60f4c7942a6,27,3,10.4,5
c7d3b0e51da0d778,10,22,1.0,3
bb13bfb2fb3536b2,9,0,10.8,3
c2db94b722e57c7b,9,3,20.7,2
7520b2dadf4ad5e8,8,0,13.4,2
76be267a885b4ab1,11,2,15.2,2
94809ebad15282be,10,5,14.6,2
34b91fd846a1491c,4,16,17.0,9
00e79d1ae455d7a0,7,1,24.3,1
7432cf0caa6091e0,14,1,9.4,5
3aca980bbbacfd32,11,26,4.1,3
59fb570cf27749c4,7,1,12.5,1
61c9141b3c12682b,8,11,4.7,6
78a01622b95a340c,4,7,15.9,2
17685f8a57702e93,7,9,13.4,3
608ed59462f24487,5,1,17.0,1
33d5c525e62465b7,10,21,12.7,7
3a45259e6c5988cb,12,10,16.6,13
0e4ba56ecbc101c6,6,3,5.7,0
17512476652a868a,5,17,9.6,12
0ded677f03ab437b,3,2,20.8,0
a05b769b9f3df118,3,12,19.6,7
926f722054ffbe30,6,2,10.7,0
75162e014d6f2710,3,20,10.3,3
a9b0374c67911526,2,13,19.0,5
a3906b80eae38d92,2,11,16.6,4
09b8ded8dc687eec,9,13,15.2,4
808f51fd7753c34f,5,2,19.0,2
d0bf65091f4025d4,0,22,5.1,7
e7a207234073ce4c,11,2,15.5,1
7ebb5e8cd243e259,9,19,18.0,6
27d7121bdecf5a51,14,8,7.3,5
7defeb6d83af80e4,5,5,15.7,2
208ac49cf1270390,3,5,12.2,0
39885717de45cfe0,10,0,8.9,2
4b496f1dcbc5ba09,5,1,19.3,1
79f1ca8b7e5e49ff,4,4,3.6,2
3362e530b0cee561,3,24,4.0,12
6a7cbd7c38a32b88,5,1,12.6,0
a42586bda88e2017,5,2,6.9,1
0979241695a27372,7,12,15.0,3
f105933af311ddee,7,15,10.5,2
137d434f1f77a0bf,3,2,15.7,2
6c53bfbd2de24476,1,13,9.6,3
6bb13971d78a83cc,6,27,9.0,5
272a1efc07fc7777,6,0,10.0,1
ae22f4480f7d44a0,13,3,15.1,7
3a0f2b598a142326,5,1,15.4,1
0bdc3bb2f97e85c6,4,1,12.8,1
127a924cce922592,1,16,12.2,0
e3902e6f851d9e6f,9,0,14.1,1
fa12827a4e0111d2,3,10,13.3,1
8aeaeca57f286257,6,6,16.0,2
323920b523d8286c,12,0,8.9,5
18d035e60c0c5643,1,3,11.0,0
fb225156eeb6e401,9,4,14.0,4
22f8c960b21da5cb,3,3,15.3,2
bb6e8bdb8cd059c6,2,22,10.3,8
af703b3242a4844b,2,20,11.8,11
0d528cacc5de9700,13,6,11.5,3
9fb600540248a8a4,4,4,23.5,4
8c07edb1f13ee7d4,0,16,14.4,8
ba87ded87d14dd6d,4,14,6.3,3
9e2e66fc17d32ee8,6,14,11.1,2
8d72841136134e93,5,6,8.1,4
d39b4ee6dc8b3eb1,10,6,2.3,2
654d9dc523edb298,7,5,13.3,4
c15ff7998f651fab,6,3,22.9,2
3fc476ae60a6e41b,13,0,11.1,1
c8b42cd219d31fc3,9,18,15.3,7
d042c7f67a93f9d3,2,7,1.0,1
4edbab3a3d7752cb,9,5,1.0,1
614feedfdbb3482f,15,0,19.4,4
2448a533ab029af8,1,10,8.4,2
96701ce43cb67f29,2,12,13.5,4
270c90426418fb68,14,3,12.4,8
74e7866d83774ff8,5,20,10.4,6
8e71aea4dc52b500,3,8,11.3,0
5c3e1196a6872961,4,4,14.3,1
bcef718eaa5ac466,11,9,3.8,10
3b63d816824e9b44,5,13,10.1,7
b8ae140c731550c2,12,4,20.5,5
11fa44748024584e,2,4,13.3,2
4f95cfcb52a6d559,12,6,7.0,6
83e7124cecf8d1d3,11,3,17.7,2
599e45c266c8dfd8,7,2,22.7,3
157802575e8ec575,8,0,24.4,0
dc6c94b09ba1ad26,13,4,10.7,4
8eaf933fccbad108,4,13,8.9,4
ff511f9ce3906792,8,16,3.1,5
9cba330bc50d9393,4,27,7.1,4
b69ec57ff641aefe,3,4,19.0,1
8a9ae3ec76e3635f,13,0,8.9,3
4eb525d803af8cb7,8,17,12.9,2
46986a2d9c5620e0,7,3,18.4,1
801c206147682ea5,1,14,10.9,6
3ae77bffc77a1338,10,3,9.6,3
92341c3dfd196ac1,18,5,9.5,10
050e8ad2290167e6,5,7,10.9,5
51a1b95a3ee0c7e9,7,0,13.5,1
b3228ff429f89ffc,3,8,6.6,3
340b3fda7bd23bf1,0,25,5.9,3
3334cd43cb804192,5,2,16.8,1
5b26526286f81604,5,21,12.6,10
af077c00be78bcc2,8,18,12.0,6
6518677ba9bd1ea5,8,0,18.9,1
8223d27a6f8ca851,6,5,17.8,2
d682ccba7de49374,10,13,4.5,2
d2cd83011fb1a187,3,1,16.5,1
ecd65bc76d6ccde3,9,5,8.9,4
a68120ac8b1541e3,6,12,15.9,8
de1d6eeaf85e3fda,11,5,1.0,5
5bc5d40cf60982b7,2,4,16.1,0
6d575dd8237a6ed6,14,1,12.3,5
870b8bef5959f8d5,9,3,23.8,1
31fca84ef293ad40,10,11,1.9,3
40dc5c09780aa08e,4,0,20.7,0
071ae6ba1a2cc523,8,0,13.9,0
e8abd5765e9c3407,9,1,10.4,5
10bcb85bbedc1651,4,1,19.8,1
8225f7a707b343a4,2,5,23.6,4
c5b3ecf0aea608b8,9,3,16.2,3
e37cdcbcd675c0e1,5,0,7.1,0
3e51ff0f8c95f917,8,0,18.2,2
541309015ef40b3a,8,1,18.5,2
c5804f826f74e4dc,14,2,7.2,4
3c1cd236e06dacbb,2,8,19.8,2
0bbfe601be152c3a,8,2,20.5,1
f3fa21ca83f5984a,11,1,9.5,3
153a81a780d0647e,10,2,24.9,3
c3039759b19ed8d9,17,4,22.0,3
28db3a24027043c2,8,20,4.8,7
b2931e4d6f86196c,7,7,11.7,5
92c4b0755f80b382,6,0,12.4,3
1b439be548e84d39,5,12,7.1,8
35f2be0a4dc1cf3f,2,5,12.4,0
146635d8f30ad020,7,15,13.6,5
076f53983f8426c9,15,1,7.0,12
da3fdeaee31e17f5,6,0,20.3,3
4fc3e880f6b92036,4,10,11.7,0
e3b7fe6a7e62a01a,4,23,10.4,3
d5a9c6f725c28261,8,9,15.1,4
5120065485f022d2,6,6,14.1,5
b78dc40d1c56fb6b,3,6,14.6,4
aa3d9a8a5c257249,6,2,9.1,2
2fc7a1cc2e1ac4bf,4,1,5.3,0
441ea67ce428ae73,1,20,8.4,3
42301b932b947bc1,6,6,6.9,2
a0134ffe20da1dbe,2,23,5.0,5
1705c15a3683a63a,17,14,8.3,6
5a8f9e2111be0326,3,5,21.1,2
e38f5cedf9696fa8,13,14,3.2,10
08098d0582ed966e,7,3,19.6,4
acf25cba74b7b05f,12,6,8.6,8
ef480dcff3f64ad1,14,0,3.3,7
f36df3a22c613b38,8,3,24.9,3
a4cb3a043ebbbb3d,9,4,14.2,1
b94aa7d54920521e,2,12,1.0,1
31ced592c65332be,4,2,11.4,2
8ed6b3d36e359d56,2,0,16.1,0
1c4235e5de82ecc6,7,0,10.0,5
0322aa8c9cd48577,4,0,9.8,2
f8fc268a612f3b3f,8,1,19.6,3
b3155cb5dcee88d9,5,2,18.1,3
64c5913de68ee6ad,3,12,4.8,2
09ba85c6f624439d,8,5,13.4,8
20ee8bc145019d8a,10,8,9.4,7
37eaad43f3b0a459,9,0,18.6,4
e9001d156696d3ec,10,4,14.9,5
7f99221dd2386ddf,12,7,11.6,2
84f32ff115ec2af5,10,19,21.0,14
eb9005ee620c5330,15,4,10.6,3
9c1153402a8b6a52,0,13,13.7,8
5e1d8c6de483e7a2,5,0,14.0,1
2b2214040e4c77d3,13,7,12.8,1
685ca420f99177dd,2,7,3.7,1
76d5b3456de87f66,9,5,7.6,4
ef00af6e9c6d0e98,5,9,4.8,3
731c8626eb8a5333,7,7,17.0,7
826f1cd1f73dd0f5,4,28,1.6,5
2173d89491af0c1c,17,2,23.3,7
b39593b527f9e5f5,4,11,6.8,6
0710596cbae8ef7a,4,8,6.9,1
a636327875211ce5,1,14,9.7,5
00565caa4158d009,12,1,18.4,3
4b5eee4db593a8a3,3,3,3.2,1
9ae2b1923df50331,11,19,15.5,15
1a07cf07d5c08580,10,18,7.1,7
b71f1217f786e7d9,20,3,11.8,2
52f958b530d0362c,6,1,18.4,1
a94070307977f3f6,8,12,7.1,1
aafadfa6d0a6b8b9,6,1,15.5,2
9f66da1d56a0de63,8,20,9.7,6
ff18b52f161f4c64,6,3,21.1,0
8a433fb57d965ea8,4,5,12.9,1
89332323ffe41078,15,7,18.1,2
5822b54d3816dd26,6,4,13.5,1
e76875c350c6a481,5,1,8.6,1
d512bb7335a668b1,7,9,12.9,0
1c51f407d0272cb5,7,12,14.6,8
643f776ffd201c58,7,7,18.2,5
e16c85d8a9cc9f51,15,0,16.8,7
f0e4f0d041f0712f,6,0,4.9,0
f8097a14302ea2b5,7,6,12.1,1
b1f910feadf4edbc,6,1,22.0,1
db80000dddc45bd7,7,0,13.5,2
8881f21689d70166,2,7,10.6,1
f202ab2cb46744a0,7,9,13.4,2
81c417418f6cfbc5,6,10,4.4,2
749994656cee602c,14,6,4.5,5
00674876adf1fb19,9,11,4.2,11
2d3ceddf349d27ba,6,0,22.0,1
217fd8f83c2ab228,7,3,9.4,2
6118c2b9b86b0044,12,13,15.2,5
064d082c6010a283,3,1,9.5,0
15601e32c19dfeb3,9,0,14.8,1
56a63964d10fc51c,12,0,18.8,4
e5ca50806a1fdcd3,12,3,18.4,3
934dbb34346ce64a,11,1,20.2,2
e1daa3a9b6bb2746,4,12,15.7,8
cf8c6e801f50bc31,11,6,11.0,4
8b6ae6d4d8989615,6,16,16.8,4
2863c1b30a0d1f7a,16,0,13.6,2
57a240e332c72643,8,6,11.8,6
51bf32993fc40f46,6,7,13.7,4
fa236c294fbc2c8a,13,0,6.4,2
92b089dafeb2b522,5,5,8.0,3
6ae0bb746bedac78,6,8,14.2,2
a77e4d6c9c732275,4,13,11.6,1
62937b451eebcdd9,8,3,18.0,2
fb104337e8c94686,13,2,3.9,5
ff0356470cc1d031,14,13,1.0,15
6b808b4f13f9758a,4,14,11.4,6
e16baec33cc6f34c,6,0,17.6,1
8086c9e284b46e6a,5,26,17.1,5
cd6d3e121f952e6d,5,4,11.8,4
f3c8cea5bded23e9,6,4,18.4,0
3349a305153b4a54,11,1,10.4,3
8ab0d7d9300fa3d1,10,3,9.7,3
8d9c5bdb4324f9bf,5,13,10.3,3
cbfb36e3de85c3a0,1,6,16.7,3
7fb66ec534a1bbb4,7,8,6.7,4
b99a37410334abe9,8,1,11.6,3
47fad4ddb39769cc,3,2,19.1,1
28e75af197f417da,9,14,3.9,2
0e49d7fbc7ea3b1d,5,19,1.0,4
6af5a383db69d1f7,8,10,7.2,4
b61a42a4758fd317,16,13,1.0,5
99ed6ea952f2a348,8,8,16.4,2
15781e8b63211041,4,5,5.2,0
3ec3651f0ae73585,12,22,1.0,5
1c14c57fc118bd18,6,1,14.0,1
248fa6778d5d08c4,9,2,13.1,1
80bac9724ae71e4f,12,1,11.4,1
1b5a80b1d9405223,1,10,10.6,3
afd143e827951573,5,6,16.2,2
5adcbac7b6da5be4,10,15,9.5,2
e890bbd85a0413ea,7,1,7.5,2
ce129b025c39b63a,4,19,11.9,5
ebfabd4ac16cc668,7,3,12.3,2
1b00fd95ea15f8ff,11,4,12.0,6
058aba19352de2ea,12,5,12.0,3
58d051f8f4bdcb32,0,19,9.0,3
48f4fcac6c9e1a2a,6,6,11.0,4
5e5ba628d41411ae,7,13,10.4,8
9cb85ee2010829e7,6,12,9.5,4
4c3a31da1761d537,15,0,8.9,3
11772af4b07467d3,11,0,4.7,2
f40f0f9e102ee0d8,14,0,16.8,1
97d036c0f3701bf7,9,28,13.8,10
c0d9fa6b4245e346,4,11,14.9,0
81958d00cc7f77fe,0,17,9.5,2
31c9890e04dda240,5,2,15.4,4
d989124fbdeb37f5,2,0,16.3,0
7c7be1cf1f70f85f,15,14,7.8,6
4851a2a3e0cd34f0,11,3,13.7,1
4df9b93d7d5aff24,10,8,10.4,6
861cb646dbe8878c,3,1,10.5,0
500c2ee4a9cbb775,9,3,6.8,3
61a9dafabe7d5e65,4,17,14.5,8
e264a8c42540d39a,25,0,11.3,10
79a7c15516465950,4,15,9.1,8
de5a4a9439a98f99,2,9,12.3,2
0b0537da8fec8aeb,12,15,5.0,8
7e68f4e0ec156922,0,20,5.3,4
b90b196fc4b0be04,2,1,10.8,1
2d0d48d8dab0b6da,20,13,6.7,11
95f851385764f2d7,6,3,13.4,1
590303e864476abc,6,12,1.0,11
711de5d0bb5e70e6,8,0,19.2,2
3c251dba76950c33,6,21,3.6,4
cab83484ba2f991e,10,2,14.5,5
6fe7eba80f5bcdd4,17,6,15.2,1
a097382a058ddc83,12,6,1.0,9
e4d6dcc97add5eaa,4,23,10.8,6
236b74047b34e772,5,1,28.1,2
da39977723150d6b,5,10,12.7,1
58aa7d1a5364372e,8,13,5.3,5
d3a3db379115c427,12,1,17.4,6
3513b5e1d3306f45,5,4,12.5,2
053a7ca40a9fcee1,11,0,17.0,3
0e9169e5ca5606e2,4,4,13.9,0
ae05e006af969ac2,2,16,3.0,10
94f6315d0048a4d6,0,0,10.8,0
2431d862e55e51a6,2,13,20.2,3
1390d2227d1b3185,7,21,9.7,13
ba09ca6f109f817b,6,4,19.2,5
68cacd5016b16129,1,0,11.9,0
0592305f5ce06d6f,12,2,13.5,4
d5bbf9bcf543db12,14,5,19.2,3
1a00b4ee58daf670,12,1,13.5,1
21d603de83f00a3a,16,15,5.9,9
8b3362c6edf571fe,10,0,20.0,1
91d97aa7e2e5a3f3,10,3,15.8,3
4bb3f34b948cdc99,9,0,13.1,1
3be0e4ad9c56c6e6,6,2,9.8,1
e8831fa836724913,14,12,9.5,7
060096f92a5a2f8a,15,6,17.9,6
9ea8dc90083f9263,4,8,13.9,1
f7683663150dc5ff,10,5,18.0,4
57fbe95df5efe2bf,9,1,13.4,1
8b6af7e8c52da594,8,7,5.2,2
e19a234cffbb1c3a,10,1,23.9,4
59a60cf804b123b9,3,16,4.9,3
7b1fca341efbe155,10,2,12.7,1
71976a633d8c1b1f,4,24,13.1,9
3d40a0806276e1dc,3,9,3.2,5
2f8326c027251b98,6,11,15.4,1
1a67f4a1ea995bd1,2,22,5.1,7
fa8a87237bd6ebc8,3,7,17.2,0
b6c30a20bce4d92c,12,0,15.7,3
7c7eef77d8857138,13,2,14.0,4
047c7be1d05c4ff1,7,0,19.2,4
f4591595cf1cb5f8,6,0,14.1,0
cdb46d71903e2f54,2,0,1.0,0
19cf126219c39019,7,20,9.8,7
2b42ff16a3b82652,15,1,14.8,7
2846b263bb911b28,8,5,10.5,1
1b2ea39980ead73f,8,0,15.6,3
588077cb886f294a,12,1,10.6,3
8456dc78f0a7d6ec,2,3,13.4,1
5b161f5366af27ee,7,0,21.3,1
154b5096518de9a8,2,15,19.8,5
299dcb191d873ea2,9,8,12.5,3
09ea5f3adde2681d,6,12,3.7,5
764b7cc7d3de6eda,8,0,16.1,0
711cd15f5e5077fc,15,3,19.3,8
2184f49bd1152fbd,5,9,15.0,8
c480f8ed6c684629,2,24,1.0,3
4a783092934ec93f,9,5,10.3,3
11ca08154b713fee,4,9,17.8,4
d837295194fd709b,15,0,12.6,2
4502b2f192cfd237,12,6,13.2,7
cacd6ad31b8cf139,11,8,12.7,6
24764c3e3d2576b7,6,11,20.3,9
6dcfef9224e7b23c,1,7,12.8,4
4db22f5e0fb097e7,5,13,11.0,3
d0685ecb515caa76,11,5,16.1,1
503a507cd7f2db01,5,3,11.0,2
c08411bca9bb6155,1,9,8.0,0
d571ea488b1ad726,6,8,11.4,3
038f1a6753ed22f7,4,8,8.6,3
901b3c1083bd015c,3,1,23.2,0
471397d4a20c4b1b,5,5,6.3,4
416a6fac70bbd03f,9,10,4.2,3
deecd2128c8dcb80,11,1,18.5,2
68f6c81d23e69dcc,12,7,10.8,8
492e955c4b1bc7ba,4,2,21.6,2
ccc9e5cfa79e58d6,11,0,7.2,4
6f726d033b1a6ea3,8,3,16.1,1
ad1515f64ebaec34,8,6,13.0,1
760aa2a369595ce1,5,1,28.3,3
870ca0e77cc0534f,8,17,10.5,3
a530a553eaffd941,15,13,7.0,13
800d456b18c4aabe,5,18,10.0,9
4f45ebc5c750e5d0,3,24,16.6,5
33396d6c6faa1813,7,2,15.3,2
b35b473b1e7cdb2a,4,7,9.6,5
dc97e77b4447b264,12,2,12.9,4
a34cb71cd1226c37,4,6,14.3,1
1ae3dbcb7a4cbecb,1,6,13.8,0
91a1b6738fa485eb,8,5,18.5,4
08fd330959367f4e,6,3,8.9,3
5a90d6d69ba32b33,7,13,7.9,2
7def7bb621fe97e7,4,22,15.8,4
b3d601fb9d9dffac,9,6,4.7,8
91444ebce59cbab8,2,11,10.7,6
f3befe8165c79cea,0,36,15.7,6
b0b8c54270c1b71f,7,0,16.2,1
498ad90f036cd778,3,27,18.5,2
b279c978f21ceec7,9,12,6.7,5
b2961819ba5cdd26,13,14,14.5,6
f1ef0060e839f085,7,8,9.6,1
1ac736b304b3fa07,7,12,5.0,2
7f0c88d6852364ca,6,2,12.4,1
5b6eed4849b0634f,16,0,6.4,4
ba435fb2e8e5a96a,4,6,9.1,1
d64a06e39a389d51,11,16,9.2,11
7f832b4ab11341be,4,3,7.9,1
4f9135524457dcb7,9,21,8.4,22
a9c2fcd878cb140f,6,4,15.1,0
20f72940613744d0,14,0,16.0,7
ad45e8b358d55b80,12,3,20.9,3
5c29d738ef92ea7e,7,6,8.6,3
860d0a9423f6cab9,7,2,12.9,3
cbe2b68e7123a7dc,4,1,14.2,1
d4a0216285489d81,12,0,16.9,3
d49c758cba5b71d4,3,14,17.0,4
9af4813364ba9905,7,1,23.2,2
38d43f2e42121a9e,7,13,7.1,8
c756d2bfe5e3bf62,7,3,9.8,1
f6c331516bfabc48,10,4,13.2,1
0744993786e78e52,16,4,20.2,4
36c3f4527144cd1b,9,3,21.7,2
275cd031c2985420,3,9,8.0,0
d3e9157eb41c768c,11,20,4.0,6
884c5974dd15850f,27,4,11.5,10
1257adb9e48434a1,14,5,4.9,4
32e6a6482d14e5d6,8,7,14.9,1
cfc903bb364eea89,18,12,3.4,5
8a7f56670592293c,9,1,12.8,2
7add50f11cf3c1d0,5,9,21.2,5
e4212bc300cd6bf3,11,0,17.8,2
ba3b7a971a1d7ae7,12,5,9.9,5
28ed3897d9f154eb,12,14,17.1,11
963ea0ea854821fc,8,13,5.4,3
b77312f66994ed2e,8,2,12.8,3
cdb1c431d1ffd959,13,3,15.4,0
11731a049c05f2f3,12,0,10.7,0
88f8566bf710acfd,11,14,18.2,2
1130c06396bf2eab,4,10,16.1,3
667608f6c79c1bd8,8,10,10.1,3
36f99536d2df6d89,6,4,17.5,2
33408392c2123210,8,1,11.4,5
a2028e2b57a8c9fa,8,8,8.9,9
0620e66cab3040f0,2,15,8.9,6
71bf5e04db8109a7,14,2,15.9,6
453d83a831c78ea3,5,13,15.8,8
36cf66a4d89b1d9a,11,0,14.2,3
59c06ce83532d7af,8,3,10.8,1
2dff8c0929f8d58e,17,4,11.3,3
c164d660102fa02b,8,8,13.3,2
8332cdd00c60da99,8,3,8.8,2
a19d3e58135ad67c,0,13,14.0,2
06a4d4598f416fb7,5,2,22.1,1
ccf5c9c72cd5dbb1,10,4,18.9,6
488f993ddba1dbd8,8,1,10.3,1
37642b2606979255,14,6,10.1,5
7a59675f777cabb5,0,22,10.5,7
906d4037df55c610,5,2,16.8,0
e9274c945b871f36,12,15,2.6,13
4c48dc878f8b9913,9,7,9.5,5
fe8f3a23c8e178a3,2,3,13.5,1
36bd582cff2d4395,14,0,5.4,9
28ae01d10d7479eb,2,18,9.7,2
2bd5bddbec29ca44,6,0,9.3,2
256ce9640bd84212,7,24,14.8,9
ab622c98cecd8e70,4,1,23.3,1
58eab9018ba49bf8,5,2,19.9,1
217b79fe3fbe7e3a,6,0,13.0,0
f072b3fb03328222,8,2,8.1,4
1f35d92b6841e014,9,3,16.7,4
54e6fc9af9c81b5b,5,3,20.0,1
649179587eeba923,4,10,6.4,5
ed4a59f93c3dcfe7,0,8,17.2,2
6ce52fc19a2a3b9c,0,15,15.1,8
6add3e84542a25fd,7,2,16.7,3
8097b0c2269be08a,7,11,18.3,8
b462ab24c644acde,5,3,15.5,2
c5ff71ca1011975d,10,14,1.3,6
8396ec3df4c123cb,0,25,1.0,4
631275a2ff14901b,10,0,18.2,2
d3a1d648f71fd85a,9,1,13.5,4
e07207561c8c98ad,10,0,16.9,2
c9bfeeee418eecee,8,6,10.7,1
d60b5772e5c7dc8a,5,14,21.3,8
3f9acb740e8f300d,5,10,11.0,3
b7d2a9b5858d628e,2,4,13.4,2
3830aa93d1b032a7,4,0,13.0,1
05dca7fda63d6be2,10,9,13.2,7
1865795540b43610,5,6,11.5,3
4a897e4177f42121,3,7,5.4,0
7524971d5b8f26e5,9,11,20.5,5
e97946af79720311,5,2,11.9,0
e6b723e8270801f0,8,15,16.0,6
d767af68a05fefa0,4,22,3.8,6
619bbf37e9095fdb,0,19,13.5,8
819ac49403f69c9c,9,6,6.1,2
bb91be1719bbcefa,18,11,21.7,12
03debe3570639bb5,6,3,14.6,2
ffece867dc90009b,5,1,1.7,0
913927ab7e6412c9,10,5,20.1,1
a624b997b333263e,8,3,9.1,3
82824c56d3b3ed7a,13,7,10.0,3
e00d0db33a95557e,9,4,20.3,7
5667734e9e96f9dc,8,1,12.2,3
3492e4c1570fe2c0,13,10,12.8,5
4212fb4d4f833641,4,0,21.1,0
019a21100a3e45cc,5,3,11.1,3
730a4e7eaa4a010f,4,12,5.9,5
06dbf62e7db85cfc,18,4,21.3,2
9938918b9d76be76,9,5,16.2,1
b9c4b661703f6809,3,1,20.1,1
2e9709d32ec13481,12,6,3.2,8
9ea8c6111c4c6d53,10,20,1.7,6
51347d7343b3d9d8,9,0,11.8,2
2ea1c513c0708e58,9,5,14.5,3
f22f72a8950e6ee5,5,5,8.3,1
6a401618e9341482,7,1,12.7,1
58bc57f470cc4ef0,4,0,18.1,2
8634814ea0e10c78,5,0,22.5,2
97a7533d986a0f71,5,1,16.9,1
1460a122eb8ec39a,6,2,23.4,3
3e82854de2c49c15,6,17,10.8,5
a33c8015701f772e,2,1,7.3,0
712699ed13154534,14,11,5.8,2
4135fd30c0e8a3bb,13,13,9.8,10
c2d76d6409d29b15,9,7,5.3,7
9695999242614072,14,10,2.4,2
b832cf1556ea7f97,8,2,18.5,3
d7c2640fd13c9c43,8,7,19.5,1
a170fb0b31755427,6,2,20.5,4
afb12766e6606f14,9,3,13.0,3
5d786a65500b992e,5,13,9.3,3
44fd9c8453b5d1ed,1,9,13.8,1
7269bcf6735e9bf8,11,12,12.8,3
4d592c04f7dfe53d,13,5,7.7,3
33b168205c4dc61c,1,19,5.1,5
34e578c5d1ea85ad,9,6,4.2,2
2456749faeae1942,7,0,19.5,1
6773d3d892a2ef5c,0,32,7.9,11
baab857dbe0234e7,7,4,10.9,3
57ff9beeb0ea545f,7,0,23.7,1
9ae1ecff09dba405,7,2,23.6,2
7a4e7345d6d519fd,1,22,14.7,7
08a327baa030a058,6,13,11.4,4
5a500d2d37c51441,8,0,14.3,2
c2f0c64826cd1abc,3,1,12.3,1
463f1e543babeabd,9,3,17.6,4
9330a9fc4601eab3,6,7,1.0,3
9f96f870d9b53245,9,12,2.3,7
748ca3d485ab1103,15,0,3.4,6
e48f03b9cb5af404,12,3,18.2,8
c66f9880c40c0ad6,0,16,10.9,8
b99103e14a35c890,6,10,18.0,1
3640674e8859d538,7,12,6.4,2
9ef43606fd06b203,18,1,5.6,3
3dc9810177b233cf,9,11,15.6,8
e095153bb32d290f,7,0,17.1,0
a361a28f64e1f4cc,6,4,13.6,1
bae2b408137fc15b,5,2,23.7,0
ad4baddc6805a321,4,0,11.3,0
5ab3aef4057d0eb9,4,5,12.4,1
0a8b8ef94d2777d9,13,7,12.7,7
b13598c48ec9d7b7,0,21,10.9,7
9bda87231d74c0e8,10,19,16.3,8
17c9c35837312844,5,4,6.6,1
a6860a6c9f8d0ad3,8,14,7.9,6
c197c7b07667b27b,3,2,7.2,3
ca2e764c02b23aff,12,17,3.5,16
9eb2b698a716c488,4,3,29.4,1
4981794df4bf1501,8,6,3.4,8
595909341588091b,2,16,11.5,7
bc710a96e9e3a439,6,9,5.6,2
bb082f850d14df24,8,2,20.8,0
dffe425ed64c9c2a,3,9,7.3,4
2cd8d831df565381,3,1,12.7,1
0e4a6fb4f1dbc97e,4,1,20.5,1
5e0fbe78d7c6d507,7,0,17.4,1
4a1df3310f148677,4,7,9.0,4
a99cb19aca3c3dfc,7,8,9.5,1
3ddced0f03dd49b6,3,8,10.1,1
5e0ac7dd4b4f1dd9,6,11,10.5,3
ffe24f1983053bb1,11,6,5.8,7
90f1c42f84e78c69,5,13,13.1,8
598151badbd30b63,13,9,13.3,16
b0d1e77de6cff79a,5,17,8.3,4
aa15ce16fa936608,3,1,12.5,1
fc09870843b54c00,22,7,8.9,6
f094d24391c18680,9,8,20.4,5
eda7bb1289603011,6,1,17.2,3
659bba2053bf2116,15,1,16.8,2
d0fd59bb3c52d08c,5,4,15.6,3
1db0f1177714c0b3,11,2,13.8,1
034a4b11bc0aedab,9,13,9.5,3
dd72918b6ef77323,14,13,9.5,1
f509421b523b48a6,3,20,15.2,8
08151d68dce6c7a2,7,7,13.8,3
8f75aa43879cf3fc,0,26,7.4,7
27b9a791f8d9acfe,12,0,13.7,4
69393ab44468e048,10,7,19.2,5
523ec96d65c38787,7,3,19.7,3
4147de107e96969b,9,8,12.1,1
da99cbd5436babac,8,1,11.9,5
316bc81d7ceb0791,10,2,12.5,6
6ca9d78d157ab71d,0,25,2.9,4
48a1643e9c3daf88,9,13,1.0,3
c08d62cd42ca89b1,5,0,10.9,1
cbf48bf48f95f6d7,3,6,7.2,3
741baf12d65d484f,2,13,12.9,3
2b2b129b8539ed79,8,5,1.6,3
02812ceb05bacadd,0,17,3.5,7
b01a49a40c0b5b25,2,15,7.9,1
c83e3f04231e8565,4,4,5.2,1
86628674beeb05d3,4,27,9.5,9
eda5bbd8698b1e48,3,3,15.0,1
9bdd59e849416399,7,6,16.4,2
d4ddb983748280d5,6,5,17.9,2
e00032bdc7a41e44,4,0,11.2,0
62b900e313de4a14,9,12,7.8,8
193b8b8a4fb8b982,10,2,17.1,4
3f2dbe9b5e8e6c0a,4,9,18.9,5
186700da8e2efddd,9,29,10.9,12
c6911d2aa2ac560f,3,18,13.6,4
f5e5b90260ff628c,5,2,8.6,2
c5424826323553c0,14,14,8.9,11
99628e4270dc3c6f,1,15,12.0,0
6efa8f3310dfd16a,6,17,15.2,5
e5d3cf8efb0a4e77,6,3,15.3,3
2c61a6e3f0e60df1,7,0,9.9,3
b05eff5d0ed05cc4,10,2,6.2,0
