customer_id,age,gender,city,annual_income,tenure_months,join_date,plan_type,monthly_data_gb,monthly_minutes,ott_usage_hours,arpu,data_allowance_gb,minutes_allowance,satisfaction_score,num_complaints_12m,support_tickets_12m,payment_score,late_payments_12m,campaigns_exposed,total_impressions,total_clicks,total_conversions,primary_channel,monthly_web_sessions,monthly_app_sessions,avg_session_duration_min,self_service_transactions,churned,churn_date,churn_probability
c78be337411e5f0b,47,Female,New York,54946,32,2022-02-13,Premium,5.66,1379,20.1,85.21,50,2000,7.7,0,2,300,0,4,38,0,0,SMS_Offer,13,0,18.2,6,1,2022-03-15,0.245
2d47a0d4546b7eaf,46,Male,New York,81315,30,2022-04-14,Premium,64.56,603,8.9,231.67,50,2000,10.0,0,2,300,0,3,39,0,0,SMS_Offer,19,1,8.1,8,0,,0.11
54c03528f46d0dbf,34,Female,New York,39638,4,2024-06-02,Premium,52.05,755,5.8,100.18,50,2000,8.8,0,1,300,0,6,37,0,0,Direct_Mail,1,15,14.4,2,0,,0.26
d3145708daf1e111,39,Male,Phoenix,33219,60,2019-10-27,Basic,0.77,234,12.7,37.18,2,500,9.3,0,2,300,0,7,54,1,1,SMS_Offer,7,21,13.8,5,0,,0.135
3d1300d790d93aef,29,Male,New York,39206,9,2024-01-04,Basic,1.87,298,28.9,33.56,2,500,8.8,0,3,300,0,8,83,4,2,Email_Promotion,9,20,13.8,7,0,,0.24
3e32c0d747f35c84,32,Female,New York,56677,2,2024-08-01,Unlimited,496.92,5383,65.7,115.26,999,9999,7.2,0,5,300,0,8,75,5,1,Search_Ads,0,13,7.8,1,0,,0.34
4553a32756258aca,54,Female,San Antonio,64936,60,2019-10-27,Basic,1.14,281,10.8,25.0,2,500,8.3,0,0,300,0,7,57,2,1,Social_Media,7,0,18.0,2,0,,0.305
04be1918cdfccaa8,23,Female,New York,32524,22,2022-12-10,Basic,3.02,315,8.4,50.1,2,500,6.0,2,4,300,0,8,63,2,1,Online_Display,15,5,7.0,3,0,,0.56
40878cdfdd64e59d,49,Male,Los Angeles,90156,60,2019-10-27,Unlimited,256.18,2814,3.3,95.0,999,9999,10.0,0,1,300,0,3,28,1,0,Social_Media,13,4,8.6,6,0,,0.05
3cd11b6abc64071a,44,Male,Philadelphia,64097,28,2022-06-13,Standard,4.2,753,12.2,53.58,10,1000,8.8,0,1,300,0,3,29,1,0,TV_Commercial,5,5,19.1,6,1,2022-07-13,0.16
3f1dea06ddaf0e34,18,Female,Los Angeles,27773,25,2022-09-11,Premium,17.1,684,7.5,85.44,50,2000,8.4,0,1,300,0,5,50,1,0,Social_Media,0,23,8.7,10,0,,0.13
55a6b97757f14e6e,49,Female,New York,80895,1,2024-08-31,Standard,6.97,323,51.9,57.93,10,1000,8.7,1,4,300,0,6,31,1,0,TV_Commercial,9,0,8.9,3,0,,0.415
59468adf1be54e72,59,Female,Houston,64083,60,2019-10-27,Standard,12.44,696,0.4,80.46,10,1000,10.0,0,3,300,0,7,42,0,0,TV_Commercial,7,1,14.7,1,1,2023-04-24,0.11
d69d2814e8be399d,25,Male,Los Angeles,28677,10,2023-12-05,Basic,3.07,251,4.9,41.85,2,500,8.3,0,1,300,0,8,64,5,1,Direct_Mail,10,14,15.2,6,1,2024-01-04,0.325
bb435340eb86ae5c,53,Male,Houston,44867,24,2022-10-11,Standard,3.49,552,4.2,45.0,10,1000,8.4,0,3,300,0,8,55,1,0,Direct_Mail,9,4,9.5,0,0,,0.18
cce78c51a889f815,21,Female,New York,65478,9,2024-01-04,Standard,11.52,219,0.4,60.19,10,1000,6.4,2,4,300,0,8,75,3,0,Direct_Mail,4,20,5.0,4,1,2024-02-03,0.56
130d78dcdc8e13d0,28,Male,Phoenix,36651,12,2023-10-06,Basic,2.78,354,3.7,32.85,2,500,10.0,0,4,300,0,8,62,2,0,Referral_Program,27,8,14.7,5,0,,0.16
1be205699cea31f7,39,Female,Chicago,63187,36,2021-10-16,Premium,32.29,597,43.3,75.0,50,2000,9.8,0,1,300,0,3,14,0,0,TV_Commercial,10,7,20.5,2,0,,0.11
8445c33fd99b392f,51,Female,Los Angeles,46885,9,2024-01-04,Standard,5.27,231,1.6,60.63,10,1000,5.9,2,4,300,0,8,57,2,0,Email_Promotion,5,2,17.2,4,1,2024-02-03,0.585
c56be0a9d58c0c62,52,Female,Philadelphia,40714,22,2022-12-10,Standard,3.35,627,3.1,45.0,10,1000,5.6,1,4,300,0,7,46,2,0,Social_Media,4,0,12.3,0,1,2023-01-09,0.42
b4a8f9afc7cea73e,34,Female,Chicago,44891,30,2022-04-14,Basic,1.72,251,20.5,28.53,2,500,7.8,0,4,300,0,8,53,4,0,Direct_Mail,3,7,9.1,6,1,2022-05-14,0.33
d3240417ac3eda96,37,Female,Chicago,55599,5,2024-05-03,Premium,19.7,1827,3.9,97.95,50,2000,8.4,0,4,300,0,8,64,1,0,Referral_Program,1,17,15.6,4,1,2024-06-02,0.28
1cfbb7a6b18357af,18,Female,Chicago,29463,17,2023-05-09,Standard,15.51,699,15.4,101.71,10,1000,6.4,1,1,300,0,6,56,2,0,TV_Commercial,14,6,6.7,10,0,,0.39
d72d9c963a45f1d2,43,Female,New York,84529,22,2022-12-10,Premium,65.6,1501,1.0,230.95,50,2000,10.0,0,3,300,0,3,21,0,0,Referral_Program,17,8,15.2,5,0,,0.11
2fea2d192a566367,58,Female,Philadelphia,86009,12,2023-10-06,Premium,14.93,517,0.5,79.03,50,2000,6.1,1,5,300,0,6,50,0,0,Referral_Program,7,2,8.3,1,1,2023-11-05,0.395
0571885f5776bf2c,38,Male,New York,64449,1,2024-08-31,Standard,3.22,343,35.7,45.0,10,1000,8.6,1,1,300,0,8,64,2,0,Online_Display,0,12,13.2,7,0,,0.42
b59b04e72f758984,30,Female,New York,41084,10,2023-12-05,Basic,1.38,150,1.6,46.11,2,500,8.6,0,2,300,0,7,44,2,0,Search_Ads,7,11,20.1,3,0,,0.25
0a15da57549d9fbe,30,Male,New York,49738,37,2021-09-16,Standard,2.5,409,5.9,59.41,10,1000,9.6,0,1,300,0,6,44,2,0,Direct_Mail,2,12,13.2,1,1,2022-02-16,0.12
eaeca8929ae9122d,41,Male,New York,92532,2,2024-08-01,Basic,2.82,142,10.3,35.26,2,500,8.9,1,2,300,0,5,34,1,0,Social_Media,12,7,9.6,2,0,,0.465
ab2b14fae01111d3,44,Male,San Antonio,28821,15,2023-07-08,Standard,7.41,351,5.9,52.68,10,1000,7.5,1,5,300,0,4,41,2,0,SMS_Offer,11,4,4.3,2,1,2023-08-07,0.325
e09370c032bf7ce7,27,Male,Los Angeles,66587,6,2024-04-03,Premium,37.21,2589,9.6,91.55,50,2000,7.8,1,2,300,0,7,54,3,0,Social_Media,9,13,1.8,8,0,,0.34
b9e229e0aa56fc05,56,Female,Los Angeles,38086,10,2023-12-05,Basic,2.12,516,0.9,26.23,2,500,8.8,0,1,300,0,8,74,1,0,TV_Commercial,6,2,13.0,2,1,2024-01-04,0.36
eb57ba85d934d2f5,31,Female,Chicago,25886,19,2023-03-10,Premium,19.51,177,9.1,85.01,50,2000,9.3,0,0,300,0,6,71,1,0,Search_Ads,4,9,11.5,2,0,,0.085
b3f87b84d16cdfc5,47,Male,New York,82062,3,2024-07-02,Premium,45.85,310,15.2,75.0,50,2000,10.0,0,3,300,0,4,21,0,0,Direct_Mail,19,0,3.3,1,0,,0.25
740aee37a890039d,48,Male,Los Angeles,71740,5,2024-05-03,Unlimited,497.45,9377,1.2,102.94,999,9999,10.0,0,5,300,0,7,67,4,1,Email_Promotion,8,0,4.7,0,0,,0.2
02953e19fef5e555,38,Female,New York,62293,37,2021-09-16,Premium,35.71,577,26.2,76.89,50,2000,10.0,0,2,300,0,7,60,2,0,TV_Commercial,6,9,16.5,2,0,,0.1
41a0e10a233f99b3,48,Female,New York,92018,11,2023-11-05,Basic,0.57,498,4.8,32.47,2,500,9.9,0,0,300,0,3,17,0,0,Referral_Program,16,6,8.1,4,0,,0.185
29772c70f04f5454,55,Female,New York,57092,1,2024-08-31,Standard,14.52,409,5.2,95.98,10,1000,5.9,1,2,300,0,5,46,0,0,Online_Display,9,0,17.6,2,1,2024-09-30,0.565
abdc4bb7373b0419,41,Female,San Antonio,55799,25,2022-09-11,Standard,5.73,438,5.8,54.52,10,1000,7.7,0,4,300,0,6,44,1,0,Direct_Mail,16,0,9.2,6,1,2022-10-11,0.215
19f7d66389e4c4bd,32,Male,San Antonio,20000,5,2024-05-03,Basic,1.36,174,22.5,32.34,2,500,6.8,2,2,300,0,8,49,0,0,Email_Promotion,10,7,9.3,1,1,2024-06-02,0.61
e523973c13af857b,18,Female,New York,20000,1,2024-08-31,Standard,6.2,234,1.4,59.46,10,1000,8.5,0,0,300,0,5,34,1,0,Search_Ads,5,27,8.1,10,0,,0.325
9ab28b49951bc4f3,38,Female,Phoenix,33328,3,2024-07-02,Standard,5.92,415,20.0,45.0,10,1000,8.6,0,0,300,0,2,4,0,0,TV_Commercial,4,12,21.2,9,0,,0.32
529c12b936660267,37,Male,Chicago,41850,2,2024-08-01,Standard,2.61,670,5.0,48.31,10,1000,7.4,0,1,300,0,6,51,1,0,Referral_Program,3,14,11.3,4,1,2024-08-31,0.38
d1bd6bb2846b7c19,39,Female,San Jose,27049,4,2024-06-02,Standard,8.52,431,4.5,50.81,10,1000,10.0,0,1,300,0,4,39,1,0,SMS_Offer,4,7,1.0,0,0,,0.25
8d459f4d167aa7d7,50,Male,Phoenix,57597,57,2020-01-25,Unlimited,1692.39,2685,9.0,7042.85,999,9999,10.0,0,0,300,0,8,68,1,0,Referral_Program,6,3,18.2,1,0,,0.11
e4d496765987c27c,23,Female,Houston,48028,46,2020-12-20,Basic,4.46,258,2.8,55.28,2,500,7.7,0,2,300,0,6,42,2,0,TV_Commercial,5,12,18.4,7,0,,0.275
27b12d7ee35573ac,42,Male,Houston,20931,18,2023-04-09,Standard,5.72,411,16.9,51.17,10,1000,10.0,0,3,300,0,8,59,1,0,Search_Ads,14,5,9.4,1,0,,0.1
eb3a99e6aad5eabe,53,Male,San Diego,90917,1,2024-08-31,Premium,17.88,860,11.7,81.76,50,2000,9.0,0,2,300,0,6,40,0,0,Referral_Program,6,2,16.8,4,0,,0.25
20335aee477e50e1,62,Male,San Antonio,60438,9,2024-01-04,Standard,3.83,674,3.5,45.0,10,1000,7.1,3,4,300,0,3,31,1,0,Online_Display,5,5,4.8,3,1,2024-02-03,0.625
8489f83c22b6b15e,51,Male,New York,56668,40,2021-06-18,Premium,14.53,1909,10.8,88.11,50,2000,10.0,0,2,300,0,8,63,1,0,Online_Display,7,3,9.3,0,0,,0.05
09655589b9a28892,49,Male,New York,75555,8,2024-02-03,Standard,3.64,1336,3.3,45.0,10,1000,6.2,0,3,300,0,7,60,0,0,Online_Display,18,4,14.0,5,0,,0.37
5f8a7f7bd47f19e3,25,Male,Chicago,54419,5,2024-05-03,Standard,16.85,228,0.0,125.7,10,1000,5.9,4,5,300,0,8,59,2,0,Social_Media,5,26,11.9,5,1,2024-06-02,0.8
97b5e169409513b4,37,Female,Chicago,38505,49,2020-09-21,Basic,1.64,354,38.2,27.01,2,500,7.5,1,3,300,0,5,50,2,0,Search_Ads,0,18,4.4,7,1,2022-12-10,0.445
1f1d6385d314233c,43,Male,New York,32342,60,2019-10-27,Premium,31.27,3021,0.3,88.91,50,2000,7.4,2,8,300,0,4,30,1,0,Social_Media,14,4,11.1,7,1,2023-10-25,0.38
ed173b4d826b2d11,60,Male,New York,74268,60,2019-10-27,Premium,14.32,465,1.2,86.71,50,2000,9.9,0,2,300,0,6,42,0,0,Online_Display,4,3,8.3,1,0,,0.055
4c52afc6ee29b7dd,55,Male,Dallas,48604,13,2023-09-06,Basic,1.89,191,3.7,25.0,2,500,7.8,0,2,300,0,7,54,2,1,SMS_Offer,5,1,7.2,3,1,2023-10-06,0.33
33c1825ee8c16f00,46,Female,New York,49134,13,2023-09-06,Premium,28.66,1831,25.3,75.0,50,2000,9.8,0,1,300,0,2,37,0,0,Search_Ads,17,0,23.3,2,0,,0.11
8984ec4dfcf40701,47,Female,New York,62739,46,2020-12-20,Standard,3.6,491,9.7,73.28,10,1000,7.9,1,2,300,0,8,59,0,0,Social_Media,5,5,16.8,1,1,2022-09-21,0.305
5a4457bf3db27b18,37,Female,Philadelphia,59378,7,2024-03-04,Standard,5.93,421,1.9,45.0,10,1000,7.2,1,4,300,0,6,34,0,0,TV_Commercial,1,14,11.6,3,0,,0.42
26d055d37f3b15d1,80,Male,San Jose,117886,32,2022-02-13,Standard,1.75,796,0.8,45.0,10,1000,7.1,3,8,300,0,4,34,2,0,TV_Commercial,9,2,11.6,4,1,2022-03-15,0.625
8b5829fc47b68d72,46,Male,New York,84017,3,2024-07-02,Premium,20.86,933,5.3,75.0,50,2000,7.0,4,5,300,0,3,17,0,0,Search_Ads,8,7,2.7,2,1,2024-08-01,0.8
e2b31fb707100c33,49,Female,San Antonio,58537,5,2024-05-03,Standard,8.93,427,0.5,45.0,10,1000,8.9,0,1,300,0,3,33,0,0,Online_Display,11,6,3.6,3,1,2024-06-02,0.305
100f34b677e1d7c1,21,Male,New York,38508,1,2024-08-31,Basic,1.22,394,32.8,45.42,2,500,4.5,3,4,300,0,7,67,0,0,Online_Display,5,23,14.8,13,1,2024-09-30,0.8
1282ed3ddbf453b5,52,Male,Los Angeles,35920,6,2024-04-03,Standard,6.52,918,15.8,45.97,10,1000,5.8,1,2,300,0,7,54,0,0,Email_Promotion,5,0,13.8,1,0,,0.49
59f3c99a219447dd,28,Female,San Antonio,44724,1,2024-08-31,Premium,36.19,764,15.4,75.0,50,2000,8.5,0,1,300,0,7,76,3,0,Online_Display,9,11,7.8,7,1,2024-09-30,0.325
f7e724969d137d01,40,Male,New York,57283,43,2021-03-20,Basic,1.43,325,33.4,29.43,2,500,7.4,1,6,300,0,4,38,0,0,Social_Media,18,0,11.0,10,1,2022-02-26,0.45
3651256baea94470,54,Male,Chicago,109230,32,2022-02-13,Standard,4.24,1354,4.8,45.0,10,1000,8.2,1,6,300,0,8,70,1,0,Direct_Mail,8,3,17.4,3,1,2022-03-15,0.29
b79a572fbdc59924,29,Other,New York,48778,48,2020-10-21,Basic,0.98,448,7.7,38.4,2,500,9.4,0,5,300,0,7,54,1,0,Search_Ads,11,12,9.7,10,0,,0.13
abd9b0d540a3be5b,52,Male,New York,67524,20,2023-02-08,Premium,49.57,1764,1.2,75.8,50,2000,7.6,2,2,300,0,8,61,1,0,SMS_Offer,7,1,11.3,2,1,2023-03-10,0.42
0be1ee9a13d7172c,33,Other,Chicago,28662,28,2022-06-13,Standard,16.11,519,10.0,120.61,10,1000,9.5,0,1,300,0,7,51,2,1,SMS_Offer,6,11,11.4,1,0,,0.135
3d70f9a99d234f0a,29,Male,Philadelphia,52931,10,2023-12-05,Standard,9.77,709,37.2,58.54,10,1000,6.0,2,3,300,0,8,65,2,1,Social_Media,7,16,6.1,10,1,2024-01-04,0.58
a7f4f2f09e4b4859,41,Male,New York,44237,10,2023-12-05,Basic,1.33,240,3.4,35.11,2,500,6.8,2,3,300,0,6,62,1,0,Referral_Program,11,2,4.8,5,1,2024-01-04,0.54
9be64e5527d5758c,22,Male,Phoenix,44924,13,2023-09-06,Premium,39.25,719,9.8,82.7,50,2000,8.9,1,4,300,0,7,49,5,0,TV_Commercial,7,14,13.3,6,0,,0.205
6de7a34431dd01a6,61,Male,New York,74629,20,2023-02-08,Premium,17.24,1194,0.6,75.99,50,2000,9.2,1,5,300,0,3,17,1,1,Search_Ads,6,3,13.9,2,0,,0.24
4cd56c3da604827c,44,Female,New York,36335,6,2024-04-03,Basic,1.08,254,24.1,25.0,2,500,8.1,0,5,300,0,5,41,2,0,Search_Ads,17,0,7.6,2,0,,0.395
a315c1326218c7fb,51,Female,Phoenix,63417,22,2022-12-10,Premium,36.1,1461,2.3,89.92,50,2000,10.0,1,2,300,0,7,59,1,0,Email_Promotion,7,0,17.0,1,0,,0.15
cb19388f90bdb5fc,54,Female,New York,79779,37,2021-09-16,Basic,0.96,430,0.0,38.65,2,500,8.3,0,4,300,0,7,45,4,0,Referral_Program,5,1,9.2,1,0,,0.185
9cb85c6bad224cb3,36,Female,New York,71959,12,2023-10-06,Premium,34.44,1590,58.2,75.0,50,2000,9.6,0,0,300,0,3,13,0,0,TV_Commercial,8,9,7.3,2,0,,0.12
e1e1dc7b292611ec,52,Male,Dallas,45128,14,2023-08-07,Basic,1.7,399,39.7,41.54,2,500,7.6,0,0,300,0,8,72,5,1,Referral_Program,7,6,16.0,5,0,,0.22
9ec7ba1c0a9ddf4e,33,Female,Los Angeles,57373,31,2022-03-15,Standard,3.3,343,30.1,45.0,10,1000,9.2,1,3,300,0,8,70,1,0,SMS_Offer,0,20,4.6,4,0,,0.24
1878b56d7cfa338a,33,Male,New York,27211,1,2024-08-31,Basic,0.51,134,17.3,29.34,2,500,8.1,1,4,300,0,8,66,3,0,SMS_Offer,9,9,17.8,4,0,,0.565
1de6f1f6a0750aec,43,Male,Dallas,37547,60,2019-10-27,Basic,0.25,328,0.1,25.0,2,500,7.9,2,7,300,0,6,45,1,0,Search_Ads,12,3,11.5,6,1,2023-08-02,0.605
c9d4d9d107e07430,47,Female,Los Angeles,25713,28,2022-06-13,Standard,6.66,676,4.3,62.49,10,1000,10.0,0,1,300,0,3,22,0,0,TV_Commercial,8,1,18.2,4,0,,0.1
5e8af5f273ed6e9b,49,Female,San Diego,73529,11,2023-11-05,Unlimited,630.11,10201,2.3,101.34,999,9999,9.7,1,2,300,0,5,37,0,0,Online_Display,14,8,21.5,3,0,,0.245
36a286aa05aa81ca,28,Female,Los Angeles,20000,42,2021-04-19,Basic,1.56,182,5.4,25.0,2,500,6.7,1,3,300,0,8,72,3,0,Social_Media,15,10,13.3,13,1,2022-07-26,0.485
1ccf3650ca4d1f89,56,Male,Houston,75152,48,2020-10-21,Basic,1.16,276,19.7,29.42,2,500,6.4,3,5,300,0,5,42,1,0,Search_Ads,4,1,15.9,1,0,,0.7
99b8ae7cf53ad1de,47,Male,New York,65752,60,2019-10-27,Basic,1.42,270,7.8,25.0,2,500,7.3,0,2,300,0,8,59,2,0,SMS_Offer,12,1,13.9,5,1,2022-09-02,0.355
6278a031483408fb,30,Male,Los Angeles,45738,21,2023-01-09,Premium,18.93,234,5.6,76.92,50,2000,7.7,1,3,300,0,8,58,2,0,SMS_Offer,5,9,19.2,6,1,2023-02-08,0.315
a58745d89725379e,37,Female,San Diego,59224,31,2022-03-15,Standard,7.13,375,10.2,69.33,10,1000,7.5,2,3,300,0,2,20,2,0,Search_Ads,5,5,25.4,1,0,,0.425
afd0ea8291cef892,44,Male,Phoenix,55306,43,2021-03-20,Basic,2.67,115,21.6,35.12,2,500,10.0,0,3,300,0,8,58,2,0,Email_Promotion,15,1,17.9,5,0,,0.16
7ca905b92bd75dc2,33,Male,Los Angeles,22219,8,2024-02-03,Standard,6.53,330,5.5,59.75,10,1000,7.8,2,4,300,0,6,53,5,0,Online_Display,7,13,6.0,3,0,,0.49
abf6cb8d01124f06,24,Male,Chicago,30992,1,2024-08-31,Standard,19.73,499,66.4,145.22,10,1000,7.6,1,1,300,0,4,46,1,0,Search_Ads,10,17,7.6,4,1,2024-09-30,0.48
e73b4af192c9e251,42,Male,San Antonio,51033,1,2024-08-31,Standard,3.14,383,7.4,51.95,10,1000,8.2,0,0,300,0,5,34,4,0,Email_Promotion,12,6,8.4,7,0,,0.34
7a247fce6e8e73ea,28,Male,New York,48593,32,2022-02-13,Standard,9.34,552,13.5,45.0,10,1000,5.6,1,2,300,0,8,64,2,0,SMS_Offer,2,24,2.7,4,0,,0.42
f10d823debb6406e,19,Male,Dallas,30460,11,2023-11-05,Standard,4.76,149,2.5,56.99,10,1000,6.1,0,3,300,0,3,30,3,0,Email_Promotion,12,11,11.5,9,1,2023-12-05,0.375
3868def5ca51fa3b,41,Female,San Antonio,60163,60,2019-10-27,Standard,5.98,492,14.9,60.06,10,1000,10.0,0,0,300,0,8,64,2,0,Referral_Program,15,3,13.0,1,0,,0.1
d191fabffd94b995,68,Female,San Diego,96153,5,2024-05-03,Standard,6.72,768,15.1,55.41,10,1000,8.7,1,5,300,0,7,54,4,0,SMS_Offer,8,3,26.4,1,0,,0.415
17236a033e8bd882,24,Male,Philadelphia,31826,45,2021-01-19,Basic,2.41,222,0.2,38.64,2,500,8.9,0,4,300,0,8,55,2,0,Social_Media,10,14,6.8,2,0,,0.215
8a24856b8b82b9c0,37,Male,New York,38876,21,2023-01-09,Basic,0.75,167,10.0,25.59,2,500,9.0,0,2,300,0,6,57,0,0,Online_Display,4,11,2.4,6,0,,0.27
32e6a9913b7565d0,67,Male,New York,72517,3,2024-07-02,Premium,9.98,1093,0.1,76.21,50,2000,5.4,0,1,300,0,3,24,1,0,Direct_Mail,4,1,16.9,1,1,2024-08-01,0.56
67e4d4164cdc2943,34,Female,Phoenix,35961,10,2023-12-05,Unlimited,560.37,6130,0.7,95.0,999,9999,9.6,0,3,300,0,8,56,1,0,SMS_Offer,5,6,16.7,3,0,,0.15
400991e31b1e2c37,31,Male,New York,20000,42,2021-04-19,Basic,0.77,290,37.7,41.33,2,500,8.9,0,6,300,0,8,64,1,0,Email_Promotion,3,11,15.5,10,0,,0.155
d1e321d268c6b109,32,Male,New York,83840,10,2023-12-05,Basic,1.13,136,17.8,33.96,2,500,8.0,0,1,300,0,6,55,1,0,Direct_Mail,1,13,16.5,1,1,2024-01-04,0.28
8e81dda23b86fac9,50,Male,Los Angeles,103124,1,2024-08-31,Premium,41.72,738,3.8,75.0,50,2000,10.0,0,1,300,0,3,15,0,0,Email_Promotion,2,3,11.3,1,0,,0.25
966f1683bf77f522,29,Male,New York,42301,12,2023-10-06,Standard,13.73,873,31.9,82.29,10,1000,10.0,0,6,300,0,7,43,0,0,TV_Commercial,13,14,12.6,8,0,,0.11
51f6e8d2b1658660,31,Male,New York,20000,10,2023-12-05,Standard,2.11,307,49.4,45.0,10,1000,10.0,0,3,300,0,6,62,0,0,Email_Promotion,4,11,8.7,4,0,,0.18
bb06541f74289b7c,30,Male,New York,45820,3,2024-07-02,Premium,44.84,1753,4.2,91.06,50,2000,7.2,1,2,300,0,8,63,4,2,Direct_Mail,4,9,5.7,1,1,2024-08-01,0.44
024bef4ae0acfbd9,56,Female,Los Angeles,64566,52,2020-06-23,Standard,7.78,660,1.7,65.17,10,1000,6.4,1,1,300,0,5,35,0,0,Online_Display,3,1,7.0,0,1,2023-03-21,0.38
ae2211030529e22f,31,Male,Los Angeles,20000,9,2024-01-04,Basic,1.13,242,19.8,25.0,2,500,10.0,0,3,300,0,8,65,2,0,Referral_Program,2,15,15.3,3,0,,0.3
36db31e79c078471,28,Female,New York,48228,22,2022-12-10,Standard,17.12,563,13.7,134.47,10,1000,9.1,0,3,300,0,8,70,2,1,Referral_Program,4,11,4.8,4,0,,0.155
8526adf1f338aaa6,36,Female,Dallas,55400,9,2024-01-04,Basic,1.86,135,27.1,32.59,2,500,8.2,2,4,300,0,2,27,1,0,Social_Media,4,11,14.4,2,0,,0.47
77e79e796117f4fa,43,Female,San Antonio,45214,4,2024-06-02,Standard,10.29,491,4.3,47.94,10,1000,10.0,0,6,300,0,1,12,0,0,Social_Media,9,8,9.2,6,0,,0.25
b79ca6ff8fcf8c1f,32,Female,Chicago,20000,60,2019-10-27,Basic,1.08,345,10.8,25.0,2,500,7.9,3,3,300,0,8,63,5,3,Direct_Mail,2,8,11.3,1,0,,0.625
a4dad43673157e3a,45,Male,New York,80862,10,2023-12-05,Basic,0.79,216,2.8,31.28,2,500,9.4,0,2,300,0,7,59,2,1,Referral_Program,18,0,11.0,6,0,,0.21
e646939ea2949412,37,Male,Houston,67507,60,2019-10-27,Standard,5.6,307,2.0,52.23,10,1000,8.3,1,1,300,0,2,20,1,0,Email_Promotion,5,12,11.1,5,1,2023-05-24,0.285
8006a3758bda8df4,59,Male,Philadelphia,72565,60,2019-10-27,Unlimited,1025.24,7671,4.6,367.26,999,9999,10.0,0,1,300,0,5,26,0,0,Search_Ads,6,0,20.6,1,0,,0.05
abe72f6df8acb324,21,Female,Chicago,20000,37,2021-09-16,Basic,0.87,408,10.3,40.7,2,500,8.3,0,2,300,0,4,37,2,1,SMS_Offer,5,18,3.1,14,0,,0.185
73c68eed315ecda8,65,Female,Philadelphia,62851,52,2020-06-23,Basic,0.66,277,0.1,25.09,2,500,10.0,0,3,300,0,1,10,0,0,Social_Media,7,0,12.2,0,0,,0.22
cae0d0127250eb0b,54,Female,New York,43976,60,2019-10-27,Basic,0.71,260,17.9,25.0,2,500,9.8,0,1,300,0,3,13,0,0,Email_Promotion,6,1,5.4,1,0,,0.23
497eef68d3bb09f8,28,Male,New York,50426,26,2022-08-12,Basic,3.16,167,3.9,37.61,2,500,9.1,0,2,300,0,8,64,1,0,TV_Commercial,7,14,8.2,3,0,,0.205
1725417622137fb9,34,Male,Los Angeles,80231,5,2024-05-03,Basic,1.91,155,4.0,27.7,2,500,10.0,0,0,300,0,8,65,2,0,Search_Ads,5,9,3.2,3,1,2024-06-02,0.37
093d5b25a40c8d52,26,Female,New York,63025,3,2024-07-02,Premium,74.72,552,0.7,322.17,50,2000,7.3,4,6,300,0,8,63,3,0,Search_Ads,7,17,15.8,4,1,2024-08-01,0.795
67a5be16e20fa959,26,Male,New York,54774,30,2022-04-14,Premium,49.9,858,34.4,82.46,50,2000,9.4,0,4,300,0,8,67,0,0,Social_Media,6,23,1.5,10,0,,0.08
41c7ff119b7aef25,34,Male,Phoenix,45319,5,2024-05-03,Unlimited,798.51,6109,6.0,98.4,999,9999,6.3,1,1,300,0,8,85,3,0,Search_Ads,0,12,1.1,1,1,2024-06-02,0.485
c3affc95aa45f8c5,21,Female,Los Angeles,34455,21,2023-01-09,Basic,0.97,191,3.8,27.13,2,500,8.2,0,6,300,0,4,31,1,0,SMS_Offer,3,21,7.7,4,1,2023-02-08,0.31
139c704af7bfce2b,26,Female,San Diego,42820,18,2023-04-09,Standard,10.16,1129,9.7,46.58,10,1000,8.0,2,2,300,0,8,54,3,0,TV_Commercial,12,10,9.9,8,1,2023-05-09,0.4
34902a38aa6fa4bf,71,Male,New York,134075,7,2024-03-04,Premium,30.94,437,2.1,87.71,50,2000,8.0,0,2,300,0,3,20,0,0,Social_Media,8,5,22.9,6,1,2024-04-03,0.23
14705727536f348c,35,Female,New York,43902,16,2023-06-08,Basic,0.77,317,18.8,33.11,2,500,8.5,0,5,300,0,8,51,3,0,Direct_Mail,6,5,6.4,3,0,,0.175
7bedfee7f1d68942,44,Male,San Jose,85462,1,2024-08-31,Premium,28.34,556,7.0,88.98,50,2000,8.8,2,3,300,0,7,67,3,0,Direct_Mail,7,6,15.6,2,0,,0.46
cb555ac42544fe0a,25,Female,San Antonio,48159,49,2020-09-21,Standard,14.47,1039,14.9,89.73,10,1000,9.8,0,2,300,0,7,50,3,0,Email_Promotion,15,15,6.4,8,0,,0.12
c1bc98a9c416174b,18,Male,Los Angeles,83973,11,2023-11-05,Unlimited,1166.66,2621,58.1,1771.57,999,9999,8.8,0,1,300,0,8,50,1,0,Social_Media,4,15,5.8,3,0,,0.19
31fa083091f7603a,64,Female,Chicago,73128,5,2024-05-03,Basic,1.37,483,2.4,37.58,2,500,8.8,0,3,300,0,5,58,3,1,Online_Display,5,5,11.6,2,0,,0.31
7f9b1334a6a646d2,35,Female,Los Angeles,44969,36,2021-10-16,Standard,8.43,295,30.6,48.91,10,1000,10.0,0,4,300,0,8,49,4,0,Social_Media,8,13,8.4,0,0,,0.1
25becc36645613e8,44,Female,Philadelphia,52769,7,2024-03-04,Premium,32.18,1217,6.1,77.12,50,2000,7.1,1,4,300,0,3,26,0,0,Social_Media,6,6,8.5,6,1,2024-04-03,0.425
